prediction_id,signal_date,expected_buy_date,expected_exit_date,ts_code,name,industry,stage,stage_transition,stage_focus,source_rank,d_close,estimated_up_limit,recommended_max_price,max_auction_change_pct,take_profit_pct,stop_loss_pct,take_profit_price,stop_loss_price,latest_exit_time,exit_policy_version,predicted_net_return,predicted_return_lcb,predicted_return_ucb,predicted_outcome_q10,predicted_outcome_q90,predicted_fill_probability,predicted_exit_probability,predicted_profit_probability,predicted_big_loss_probability,predicted_continuation_limit_up_probability,max_big_loss_probability,big_loss_threshold,min_return_lcb,conservative_ev,selection_score,risk_gate_pass,selected,action,price_action,entry_rule,exit_rule,guidance_only,broker_connected,order_type,market_order_allowed,mechanism_limit_pct,decision_universe_rule,decision_universe_reason,minute_available,model_ready,model_promoted,model_reason,model_version,generated_at_utc,source_snapshot_sha256,feature_contract,actual_buy_date,actual_buy_price,actual_exit_date,actual_exit_price,actual_gross_return,actual_net_return,truth_source,verification_status,actual_fill,actual_fill_reason,price_guidance_success,direction_success,trade_success,risk_prediction_success,forecast_error,correct_rejection,missed_opportunity,exit_reason
20260722-603221.SH-auction_v5_manual_guidance_4,20260722,20260723,20260724,603221.SH,爱丽家居,家居用品,2→3,2→3,1.0,10.0,11.57,12.72,,,0.03,-0.025,,,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,-0.0734176884588104,-0.0812985637070694,-0.0655368132105514,-0.1448472620756214,-0.0111302263962645,0.0072519708979788,0.998475028593214,0.1614517969025113,0.6314870082131293,0.26991332080029,0.15,-0.03,0.0,-0.0006703616546936,0.0006792049493077,0.0,0,REJECT,没有安全买入价格，放弃,系统仅供人工参考：T日9:25前仅用限价单参与集合竞价；不得使用无上限市价单，高于上限或未成交均放弃,T+1按实际成交价计算止盈/止损，首次触发即人工退出；均未触发则14:50退出；一字跌停顺延,1,0,LIMIT_ONLY_MANUAL,0,10.0,a_share_price_limit_le_10_v2,eligible_limit_le_10:10.00%:main_board_10pct,1.0,1,0,big_loss_probability_exceeds_cap,auction_v5_manual_guidance_4,2026-07-22T13:12:08+00:00,f242f79f5d16314fd6f2a4a67bc3f45ed950dedd83cf476ccf5cad517a04edc8,D_CLOSE_PLUS_D_MINUTE_NO_T_LEAKAGE_V4_DERIVED_LIMIT_STREAK,20260723,12.73,20260724,14.0,0.09976433621366843,0.09526433621366842,market_repo_auction,COUNTERFACTUAL_READY,0,price_above_cap,1,0,,1,0.16868202467247884,0,1,fixed_open_0930
20260722-605162.SH-auction_v5_manual_guidance_4,20260722,20260723,20260724,605162.SH,新中港,电力,1→2,1→2,0.0,34.0,7.68,8.45,,,0.03,-0.025,,,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,-0.0413381299830799,-0.0492190052313389,-0.0334572547348209,-0.1127677035998909,0.0209493320794659,0.0094829529991383,0.998475028593214,0.1894026066362625,0.3723328805844649,0.2880899815886464,0.15,-0.03,0.0,-0.000498655061509,-0.000498655061509,0.0,0,REJECT,没有安全买入价格，放弃,系统仅供人工参考：T日9:25前仅用限价单参与集合竞价；不得使用无上限市价单，高于上限或未成交均放弃,T+1按实际成交价计算止盈/止损，首次触发即人工退出；均未触发则14:50退出；一字跌停顺延,1,0,LIMIT_ONLY_MANUAL,0,10.0,a_share_price_limit_le_10_v2,eligible_limit_le_10:10.00%:main_board_10pct,0.0,1,0,big_loss_probability_exceeds_cap,auction_v5_manual_guidance_4,2026-07-22T13:12:08+00:00,f242f79f5d16314fd6f2a4a67bc3f45ed950dedd83cf476ccf5cad517a04edc8,D_CLOSE_PLUS_D_MINUTE_NO_T_LEAKAGE_V4_DERIVED_LIMIT_STREAK,20260723,8.34,20260724,8.65,0.037170263788968816,0.03267026378896882,market_repo_auction,COUNTERFACTUAL_READY,0,price_above_cap,1,0,,1,0.07400839377204872,0,1,fixed_open_0930
20260722-002900.SZ-auction_v5_manual_guidance_4,20260722,20260723,20260724,002900.SZ,哈三联,化学制药,1→2,1→2,0.0,32.0,11.0,12.1,,,0.03,-0.025,,,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,-0.0432122540733761,-0.0510931293216352,-0.0353313788251171,-0.1146418276901871,0.0190752079891697,0.0097251879019707,0.998475028593214,0.301284286199854,0.3871196223766432,0.2387717942571824,0.15,-0.03,0.0,-0.0005339331542496,-0.0005339331542496,0.0,0,REJECT,没有安全买入价格，放弃,系统仅供人工参考：T日9:25前仅用限价单参与集合竞价；不得使用无上限市价单，高于上限或未成交均放弃,T+1按实际成交价计算止盈/止损，首次触发即人工退出；均未触发则14:50退出；一字跌停顺延,1,0,LIMIT_ONLY_MANUAL,0,10.0,a_share_price_limit_le_10_v2,eligible_limit_le_10:10.00%:main_board_10pct,0.0,1,0,big_loss_probability_exceeds_cap,auction_v5_manual_guidance_4,2026-07-22T13:12:08+00:00,f242f79f5d16314fd6f2a4a67bc3f45ed950dedd83cf476ccf5cad517a04edc8,D_CLOSE_PLUS_D_MINUTE_NO_T_LEAKAGE_V4_DERIVED_LIMIT_STREAK,20260723,11.93,20260724,12.1,0.014249790444258226,0.009749790444258225,market_repo_auction,COUNTERFACTUAL_READY,0,price_above_cap,1,0,,1,0.052962044517634324,0,1,fixed_open_0930
20260722-605028.SH-auction_v5_manual_guidance_4,20260722,20260723,20260724,605028.SH,世茂能源,电力,1→2,1→2,0.0,4.0,24.37,26.81,,,0.03,-0.025,,,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,-0.041805699257672,-0.049686574505931,-0.033924824009413,-0.1132352728744829,0.0204817628048739,0.0109178260190434,0.998475028593214,0.1596038354702576,0.3943543743281543,0.274120419615236,0.15,-0.03,0.0,-0.0005864245931877,-0.0005864245931877,0.0,0,REJECT,没有安全买入价格，放弃,系统仅供人工参考：T日9:25前仅用限价单参与集合竞价；不得使用无上限市价单，高于上限或未成交均放弃,T+1按实际成交价计算止盈/止损，首次触发即人工退出；均未触发则14:50退出；一字跌停顺延,1,0,LIMIT_ONLY_MANUAL,0,10.0,a_share_price_limit_le_10_v2,eligible_limit_le_10:10.00%:main_board_10pct,0.0,1,0,big_loss_probability_exceeds_cap,auction_v5_manual_guidance_4,2026-07-22T13:12:08+00:00,f242f79f5d16314fd6f2a4a67bc3f45ed950dedd83cf476ccf5cad517a04edc8,D_CLOSE_PLUS_D_MINUTE_NO_T_LEAKAGE_V4_DERIVED_LIMIT_STREAK,20260723,25.82,20260724,24.69,-0.04376452362509686,-0.04826452362509686,market_repo_auction,COUNTERFACTUAL_READY,0,price_above_cap,1,1,,0,-0.006458824367424863,1,0,fixed_open_0930
20260722-605155.SH-auction_v5_manual_guidance_4,20260722,20260723,20260724,605155.SH,西大门,家居用品,1→2,1→2,0.0,41.0,12.77,14.05,,,0.03,-0.025,,,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,-0.0479005692619431,-0.0557814445102021,-0.0400196940136841,-0.119330142878754,0.0143868928006028,0.0097021836201612,0.998475028593214,0.1856549565086462,0.453764118644886,0.0599403526693855,0.15,-0.03,0.0,-0.0005975549800998,-0.0005975549800998,0.0,0,REJECT,没有安全买入价格，放弃,系统仅供人工参考：T日9:25前仅用限价单参与集合竞价；不得使用无上限市价单，高于上限或未成交均放弃,T+1按实际成交价计算止盈/止损，首次触发即人工退出；均未触发则14:50退出；一字跌停顺延,1,0,LIMIT_ONLY_MANUAL,0,10.0,a_share_price_limit_le_10_v2,eligible_limit_le_10:10.00%:main_board_10pct,0.0,1,0,big_loss_probability_exceeds_cap,auction_v5_manual_guidance_4,2026-07-22T13:12:08+00:00,f242f79f5d16314fd6f2a4a67bc3f45ed950dedd83cf476ccf5cad517a04edc8,D_CLOSE_PLUS_D_MINUTE_NO_T_LEAKAGE_V4_DERIVED_LIMIT_STREAK,20260723,12.99,20260724,12.98,-0.0007698229407235857,-0.005269822940723585,market_repo_auction,COUNTERFACTUAL_READY,0,price_above_cap,1,1,,1,0.04263074632121952,1,0,fixed_open_0930
20260722-002793.SZ-auction_v5_manual_guidance_4,20260722,20260723,20260724,002793.SZ,罗欣药业,化学制药,1→2,1→2,0.0,37.0,4.94,5.44,,,0.03,-0.025,,,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,-0.0358850986175698,-0.0437659738658288,-0.0280042233693108,-0.1073146722343807,0.026402363444976,0.0142528507246879,0.998475028593214,0.3559890842852291,0.3545279841142646,0.2311402566535192,0.15,-0.03,0.0,-0.0006641427463871,-0.0006641427463871,0.0,0,REJECT,没有安全买入价格，放弃,系统仅供人工参考：T日9:25前仅用限价单参与集合竞价；不得使用无上限市价单，高于上限或未成交均放弃,T+1按实际成交价计算止盈/止损，首次触发即人工退出；均未触发则14:50退出；一字跌停顺延,1,0,LIMIT_ONLY_MANUAL,0,10.0,a_share_price_limit_le_10_v2,eligible_limit_le_10:10.00%:main_board_10pct,0.0,1,0,big_loss_probability_exceeds_cap,auction_v5_manual_guidance_4,2026-07-22T13:12:08+00:00,f242f79f5d16314fd6f2a4a67bc3f45ed950dedd83cf476ccf5cad517a04edc8,D_CLOSE_PLUS_D_MINUTE_NO_T_LEAKAGE_V4_DERIVED_LIMIT_STREAK,20260723,5.0,20260724,4.92,-0.016000000000000014,-0.020500000000000015,market_repo_auction,COUNTERFACTUAL_READY,0,price_above_cap,1,1,,1,0.015385098617569783,1,0,fixed_open_0930
20260722-000595.SZ-auction_v5_manual_guidance_4,20260722,20260723,20260724,000595.SZ,新能股份,电力,1→2,1→2,0.0,13.0,5.02,5.53,,,0.03,-0.025,,,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,-0.0381703564098866,-0.0460512316581456,-0.0302894811616276,-0.1095999300266975,0.0241171056526593,0.0134927906939857,0.998475028593214,0.212693681040662,0.372830701843804,0.3087792121159032,0.15,-0.03,0.0,-0.0006669692344818,-0.0006669692344818,0.0,0,REJECT,没有安全买入价格，放弃,系统仅供人工参考：T日9:25前仅用限价单参与集合竞价；不得使用无上限市价单，高于上限或未成交均放弃,T+1按实际成交价计算止盈/止损，首次触发即人工退出；均未触发则14:50退出；一字跌停顺延,1,0,LIMIT_ONLY_MANUAL,0,10.0,a_share_price_limit_le_10_v2,eligible_limit_le_10:10.00%:main_board_10pct,0.0,1,0,big_loss_probability_exceeds_cap,auction_v5_manual_guidance_4,2026-07-22T13:12:08+00:00,f242f79f5d16314fd6f2a4a67bc3f45ed950dedd83cf476ccf5cad517a04edc8,D_CLOSE_PLUS_D_MINUTE_NO_T_LEAKAGE_V4_DERIVED_LIMIT_STREAK,20260723,5.52,20260724,6.07,0.0996376811594204,0.0951376811594204,market_repo_auction,COUNTERFACTUAL_READY,0,price_above_cap,1,0,,1,0.13330803756930698,0,1,fixed_open_0930
20260722-603803.SH-auction_v5_manual_guidance_4,20260722,20260723,20260724,603803.SH,瑞斯康达,通信设备,1→2,1→2,0.0,16.0,10.07,11.08,,,0.03,-0.025,,,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,-0.0388995001752903,-0.0467803754235493,-0.0310186249270313,-0.1103290737921012,0.0233879618872556,0.0132272498901747,0.998475028593214,0.2583374737642777,0.3976844457951184,0.1505280602364561,0.15,-0.03,0.0,-0.0006733501145741,-0.0006733501145741,0.0,0,REJECT,没有安全买入价格，放弃,系统仅供人工参考：T日9:25前仅用限价单参与集合竞价；不得使用无上限市价单，高于上限或未成交均放弃,T+1按实际成交价计算止盈/止损，首次触发即人工退出；均未触发则14:50退出；一字跌停顺延,1,0,LIMIT_ONLY_MANUAL,0,10.0,a_share_price_limit_le_10_v2,eligible_limit_le_10:10.00%:main_board_10pct,0.0,1,0,big_loss_probability_exceeds_cap,auction_v5_manual_guidance_4,2026-07-22T13:12:08+00:00,f242f79f5d16314fd6f2a4a67bc3f45ed950dedd83cf476ccf5cad517a04edc8,D_CLOSE_PLUS_D_MINUTE_NO_T_LEAKAGE_V4_DERIVED_LIMIT_STREAK,20260723,10.07,20260724,9.8,-0.026812313803376342,-0.03131231380337634,market_repo_auction,COUNTERFACTUAL_READY,0,price_above_cap,1,1,,0,0.007587186371913961,1,0,fixed_open_0930
20260722-600594.SH-auction_v5_manual_guidance_4,20260722,20260723,20260724,600594.SH,益佰制药,中药Ⅱ,1→2,1→2,0.0,43.0,3.56,3.91,,,0.03,-0.025,,,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,-0.0415054093963524,-0.0493862846446114,-0.0336245341480933,-0.1129349830131633,0.0207820526661935,0.0136448168237671,0.998475028593214,0.3733354960397522,0.4037547618321098,0.2306137930775786,0.15,-0.03,0.0,-0.0007326488991917,-0.0007326488991917,0.0,0,REJECT,没有安全买入价格，放弃,系统仅供人工参考：T日9:25前仅用限价单参与集合竞价；不得使用无上限市价单，高于上限或未成交均放弃,T+1按实际成交价计算止盈/止损，首次触发即人工退出；均未触发则14:50退出；一字跌停顺延,1,0,LIMIT_ONLY_MANUAL,0,10.0,a_share_price_limit_le_10_v2,eligible_limit_le_10:10.00%:main_board_10pct,0.0,1,0,big_loss_probability_exceeds_cap,auction_v5_manual_guidance_4,2026-07-22T13:12:08+00:00,f242f79f5d16314fd6f2a4a67bc3f45ed950dedd83cf476ccf5cad517a04edc8,D_CLOSE_PLUS_D_MINUTE_NO_T_LEAKAGE_V4_DERIVED_LIMIT_STREAK,20260723,3.56,20260724,3.52,-0.011235955056179803,-0.015735955056179803,market_repo_auction,COUNTERFACTUAL_READY,0,price_above_cap,1,1,,1,0.0257694543401726,1,0,fixed_open_0930
20260722-002412.SZ-auction_v5_manual_guidance_4,20260722,20260723,20260724,002412.SZ,汉森制药,中药Ⅱ,1→2,1→2,0.0,31.0,6.71,7.38,,,0.03,-0.025,,,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,-0.0396026473514421,-0.0474835225997011,-0.0317217721031831,-0.1110322209682531,0.0226848147111037,0.0170253199783583,0.998475028593214,0.3316835675365079,0.3940726381281668,0.1877730630235624,0.15,-0.03,0.0,-0.0008768222822217,-0.0008768222822217,0.0,0,REJECT,没有安全买入价格，放弃,系统仅供人工参考：T日9:25前仅用限价单参与集合竞价；不得使用无上限市价单，高于上限或未成交均放弃,T+1按实际成交价计算止盈/止损，首次触发即人工退出；均未触发则14:50退出；一字跌停顺延,1,0,LIMIT_ONLY_MANUAL,0,10.0,a_share_price_limit_le_10_v2,eligible_limit_le_10:10.00%:main_board_10pct,0.0,1,0,big_loss_probability_exceeds_cap,auction_v5_manual_guidance_4,2026-07-22T13:12:08+00:00,f242f79f5d16314fd6f2a4a67bc3f45ed950dedd83cf476ccf5cad517a04edc8,D_CLOSE_PLUS_D_MINUTE_NO_T_LEAKAGE_V4_DERIVED_LIMIT_STREAK,20260723,6.74,20260724,8.12,0.20474777448071202,0.20024777448071202,market_repo_auction,COUNTERFACTUAL_READY,0,price_above_cap,1,0,,1,0.2398504218321541,0,1,fixed_open_0930
