prediction_id,signal_date,expected_buy_date,expected_exit_date,ts_code,name,stage,source_rank,d_close,recommended_max_price,max_auction_change_pct,predicted_net_return,predicted_return_lcb,predicted_return_ucb,predicted_fill_probability,predicted_profit_probability,predicted_big_loss_probability,conservative_ev,selected,action,price_action,model_ready,model_promoted,model_reason,model_version,generated_at_utc,source_snapshot_sha256,feature_contract,actual_buy_date,actual_buy_price,actual_exit_date,actual_exit_price,actual_gross_return,actual_net_return,truth_source,verification_status,actual_fill,actual_fill_reason,price_guidance_success,direction_success,trade_success,risk_prediction_success,forecast_error,correct_rejection,missed_opportunity,exit_reason
20260717-600236.SH-auction_v3_walkforward_3,20260717,20260720,20260721,600236.SH,桂冠电力,1→2,11.0,10.62,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-17T12:36:19+00:00,c4e96c4bd9bde1096b2fa849313a780ede4a3897c3edef1d9f83555202ace5c5,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260720,10.95,20260721,11.68,0.06666666666666665,0.062166666666666655,market_repo_auction,COUNTERFACTUAL_READY,0,price_above_cap,1,,,,,0,1,fixed_open_0930
20260717-003001.SZ-auction_v3_walkforward_3,20260717,20260720,20260721,003001.SZ,中岩大地,1→2,12.0,19.56,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-17T12:36:19+00:00,c4e96c4bd9bde1096b2fa849313a780ede4a3897c3edef1d9f83555202ace5c5,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260720,21.52,20260721,15.84,-0.2639405204460966,-0.2684405204460966,market_repo_auction,COUNTERFACTUAL_READY,0,price_above_cap,1,,,,,1,0,fixed_open_0930
20260717-002829.SZ-auction_v3_walkforward_3,20260717,20260720,20260721,002829.SZ,星网宇达,2→3,13.0,20.72,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-17T12:36:19+00:00,c4e96c4bd9bde1096b2fa849313a780ede4a3897c3edef1d9f83555202ace5c5,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260720,20.01,20260721,19.87,-0.006996501749125361,-0.011496501749125362,market_repo_auction,COUNTERFACTUAL_READY,0,price_above_cap,1,,,,,1,0,fixed_open_0930
20260717-600095.SH-auction_v3_walkforward_3,20260717,20260720,20260721,600095.SH,湘财股份,1→2,14.0,8.69,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-17T12:36:19+00:00,c4e96c4bd9bde1096b2fa849313a780ede4a3897c3edef1d9f83555202ace5c5,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260720,8.89,20260721,8.9,0.0011248593925758943,-0.0033751406074241054,market_repo_auction,COUNTERFACTUAL_READY,0,price_above_cap,1,,,,,1,0,fixed_open_0930
20260717-603580.SH-auction_v3_walkforward_3,20260717,20260720,20260721,603580.SH,艾艾精工,4→5,15.0,44.92,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-17T12:36:19+00:00,c4e96c4bd9bde1096b2fa849313a780ede4a3897c3edef1d9f83555202ace5c5,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260720,49.41,20260721,36.39,-0.2635094110503945,-0.2680094110503945,market_repo_auction,COUNTERFACTUAL_READY,0,price_above_cap,1,,,,,1,0,fixed_open_0930
20260717-002632.SZ-auction_v3_walkforward_3,20260717,20260720,20260721,002632.SZ,道明光学,2→3,16.0,10.59,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-17T12:36:19+00:00,c4e96c4bd9bde1096b2fa849313a780ede4a3897c3edef1d9f83555202ace5c5,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260720,9.53,20260722,8.1,-0.15005246589716692,-0.15455246589716692,market_repo_auction,COUNTERFACTUAL_READY,0,price_above_cap,1,,,,,1,0,delayed_first_tradable_open
20260717-603161.SH-auction_v3_walkforward_3,20260717,20260720,20260721,603161.SH,科华控股,1→2,17.0,13.31,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-17T12:36:19+00:00,c4e96c4bd9bde1096b2fa849313a780ede4a3897c3edef1d9f83555202ace5c5,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260720,13.35,20260721,13.35,0.0,-0.0045,market_repo_auction,COUNTERFACTUAL_READY,0,price_above_cap,1,,,,,1,0,fixed_open_0930
20260717-600982.SH-auction_v3_walkforward_3,20260717,20260720,20260721,600982.SH,宁波能源,1→2,18.0,5.09,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-17T12:36:19+00:00,c4e96c4bd9bde1096b2fa849313a780ede4a3897c3edef1d9f83555202ace5c5,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260720,5.02,20260721,5.29,0.05378486055776888,0.04928486055776888,market_repo_auction,COUNTERFACTUAL_READY,0,price_above_cap,1,,,,,0,1,fixed_open_0930
20260717-600162.SH-auction_v3_walkforward_3,20260717,20260720,20260721,600162.SH,香江控股,3→4,19.0,3.06,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-17T12:36:19+00:00,c4e96c4bd9bde1096b2fa849313a780ede4a3897c3edef1d9f83555202ace5c5,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260720,2.76,20260721,2.57,-0.0688405797101449,-0.0733405797101449,market_repo_auction,COUNTERFACTUAL_READY,0,price_above_cap,1,,,,,1,0,fixed_open_0930
20260717-001369.SZ-auction_v3_walkforward_3,20260717,20260720,20260721,001369.SZ,双欣材料,1→2,20.0,12.95,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-17T12:36:19+00:00,c4e96c4bd9bde1096b2fa849313a780ede4a3897c3edef1d9f83555202ace5c5,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260720,12.72,20260721,13.0,0.022012578616352085,0.017512578616352085,market_repo_auction,COUNTERFACTUAL_READY,0,price_above_cap,1,,,,,0,1,fixed_open_0930
20260717-603567.SH-auction_v3_walkforward_3,20260717,20260720,20260721,603567.SH,珍宝岛,2→3,21.0,6.03,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-17T12:36:19+00:00,c4e96c4bd9bde1096b2fa849313a780ede4a3897c3edef1d9f83555202ace5c5,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260720,5.46,20260721,5.57,0.020146520146520297,0.015646520146520296,market_repo_auction,COUNTERFACTUAL_READY,0,price_above_cap,1,,,,,0,1,fixed_open_0930
20260717-600227.SH-auction_v3_walkforward_3,20260717,20260720,20260721,600227.SH,赤天化,1→2,22.0,3.06,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-17T12:36:19+00:00,c4e96c4bd9bde1096b2fa849313a780ede4a3897c3edef1d9f83555202ace5c5,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260720,3.0,20260721,3.13,0.043333333333333224,0.03883333333333323,market_repo_auction,COUNTERFACTUAL_READY,0,price_above_cap,1,,,,,0,1,fixed_open_0930
20260717-600744.SH-auction_v3_walkforward_3,20260717,20260720,20260721,600744.SH,华银电力,1→2,23.0,5.96,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-17T12:36:19+00:00,c4e96c4bd9bde1096b2fa849313a780ede4a3897c3edef1d9f83555202ace5c5,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260720,6.46,20260721,7.0,0.08359133126934992,0.07909133126934992,market_repo_auction,COUNTERFACTUAL_READY,0,price_above_cap,1,,,,,0,1,fixed_open_0930
20260717-000899.SZ-auction_v3_walkforward_3,20260717,20260720,20260721,000899.SZ,赣能股份,1→2,24.0,10.7,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-17T12:36:19+00:00,c4e96c4bd9bde1096b2fa849313a780ede4a3897c3edef1d9f83555202ace5c5,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260720,10.7,20260721,11.12,0.03925233644859816,0.03475233644859816,market_repo_auction,COUNTERFACTUAL_READY,0,price_above_cap,1,,,,,0,1,fixed_open_0930
20260717-300795.SZ-auction_v3_walkforward_3,20260717,20260720,20260721,300795.SZ,米奥会展,1→2,25.0,10.48,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-17T12:36:19+00:00,c4e96c4bd9bde1096b2fa849313a780ede4a3897c3edef1d9f83555202ace5c5,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260720,12.58,20260721,10.49,-0.16613672496025433,-0.17063672496025434,market_repo_auction,COUNTERFACTUAL_READY,0,price_above_cap,1,,,,,1,0,fixed_open_0930
20260717-000037.SZ-auction_v3_walkforward_3,20260717,20260720,20260721,000037.SZ,深南电A,1→2,26.0,9.2,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-17T12:36:19+00:00,c4e96c4bd9bde1096b2fa849313a780ede4a3897c3edef1d9f83555202ace5c5,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260720,9.2,20260721,9.8,0.06521739130434812,0.06071739130434812,market_repo_auction,COUNTERFACTUAL_READY,0,price_above_cap,1,,,,,0,1,fixed_open_0930
20260717-001388.SZ-auction_v3_walkforward_3,20260717,20260720,20260721,001388.SZ,信通电子,1→2,27.0,24.74,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-17T12:36:19+00:00,c4e96c4bd9bde1096b2fa849313a780ede4a3897c3edef1d9f83555202ace5c5,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260720,23.76,20260721,24.76,0.042087542087542174,0.037587542087542176,market_repo_auction,COUNTERFACTUAL_READY,0,price_above_cap,1,,,,,0,1,fixed_open_0930
20260717-002766.SZ-auction_v3_walkforward_3,20260717,20260720,20260721,002766.SZ,索菱股份,1→2,28.0,3.94,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-17T12:36:19+00:00,c4e96c4bd9bde1096b2fa849313a780ede4a3897c3edef1d9f83555202ace5c5,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260720,3.94,20260721,3.61,-0.08375634517766506,-0.08825634517766506,market_repo_auction,COUNTERFACTUAL_READY,0,price_above_cap,1,,,,,1,0,fixed_open_0930
20260717-600881.SH-auction_v3_walkforward_3,20260717,20260720,20260721,600881.SH,亚泰集团,1→2,29.0,1.86,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-17T12:36:19+00:00,c4e96c4bd9bde1096b2fa849313a780ede4a3897c3edef1d9f83555202ace5c5,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260720,1.98,20260721,1.75,-0.11616161616161624,-0.12066161616161625,market_repo_auction,COUNTERFACTUAL_READY,0,price_above_cap,1,,,,,1,0,fixed_open_0930
20260717-000722.SZ-auction_v3_walkforward_3,20260717,20260720,20260721,000722.SZ,湖南发展,1→2,30.0,13.83,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-17T12:36:19+00:00,c4e96c4bd9bde1096b2fa849313a780ede4a3897c3edef1d9f83555202ace5c5,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260720,13.7,20260721,14.63,0.06788321167883216,0.06338321167883215,market_repo_auction,COUNTERFACTUAL_READY,0,price_above_cap,1,,,,,0,1,fixed_open_0930
20260717-000779.SZ-auction_v3_walkforward_3,20260717,20260720,20260721,000779.SZ,甘咨询,1→2,31.0,12.23,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-17T12:36:19+00:00,c4e96c4bd9bde1096b2fa849313a780ede4a3897c3edef1d9f83555202ace5c5,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260720,12.0,20260723,8.03,-0.3308333333333333,-0.3353333333333333,market_repo_auction,COUNTERFACTUAL_READY,0,price_above_cap,1,,,,,1,0,delayed_first_tradable_open
20260717-601369.SH-auction_v3_walkforward_3,20260717,20260720,20260721,601369.SH,陕鼓动力,1→2,32.0,9.5,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-17T12:36:19+00:00,c4e96c4bd9bde1096b2fa849313a780ede4a3897c3edef1d9f83555202ace5c5,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260720,9.61,20260721,9.6,-0.0010405827263266776,-0.005540582726326677,market_repo_auction,COUNTERFACTUAL_READY,0,price_above_cap,1,,,,,1,0,fixed_open_0930
