trade_date,industry,limit_up_count,rank
20260604,元器件,15,1
20260604,半导体,8,2
20260604,专用机械,5,3
20260604,汽车配件,5,4
20260604,供气供热,3,5
20260604,化工原料,3,6
20260604,塑料,3,7
20260604,区域地产,2,8
20260604,家居用品,2,9
20260604,广告包装,2,10
