trade_date,ts_code,name,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,seal_amount
20260610,000025.SZ,特  力Ａ,U,15.64,15.64,12.8,1,25580784.0,104145,104500,25580784.0
20260610,000029.SZ,深深房Ａ,U,26.99,26.99,22.09,0,60035476.0,93112,93112,60035476.0
20260610,000048.SZ,京基智农,U,17.83,17.83,14.59,2,43731106.0,93030,101339,43731106.0
20260610,000558.SZ,天府文旅,U,3.89,3.89,3.19,0,33183983.0,102342,102342,33183983.0
20260610,000815.SZ,美利云,U,16.87,16.87,13.81,0,108515920.0,95221,95221,108515920.0
20260610,000970.SZ,中科三环,U,14.52,14.52,11.88,0,136201317.0,101945,101945,136201317.0
20260610,001210.SZ,金房能源,U,25.45,25.45,20.83,2,41246178.0,102030,110121,41246178.0
20260610,001316.SZ,润贝航科,U,36.86,36.86,30.16,0,36608762.0,135548,135548,36608762.0
20260610,001332.SZ,锡装股份,U,47.48,47.48,38.84,0,34843720.0,140003,140003,34843720.0
20260610,002081.SZ,金 螳 螂,U,5.94,5.94,4.86,0,138452549.0,93718,93718,138452549.0
20260610,002119.SZ,康强电子,U,28.36,28.36,23.2,2,103879248.0,93415,131512,103879248.0
20260610,002125.SZ,湘潭电化,U,18.78,18.78,15.36,0,66718579.0,131245,131245,66718579.0
20260610,002165.SZ,红 宝 丽,U,7.3,7.3,5.98,0,158646520.0,93509,93509,158646520.0
20260610,002208.SZ,合肥城建,U,16.74,16.74,13.7,0,80636580.0,100127,100127,80636580.0
20260610,002256.SZ,兆新股份,U,4.37,4.37,3.57,0,93486833.0,93530,93530,93486833.0
20260610,002261.SZ,拓维信息,U,30.91,30.91,25.29,0,287461609.0,95003,95003,287461609.0
20260610,002354.SZ,天娱数科,U,8.87,8.87,7.25,5,171274378.0,93333,135457,171274378.0
20260610,002409.SZ,雅克科技,U,122.55,122.55,100.27,4,150577185.0,110051,135100,150577185.0
20260610,002430.SZ,杭氧股份,U,26.94,26.94,22.04,0,79750616.0,104618,104618,79750616.0
20260610,002459.SZ,晶澳科技,U,9.15,9.15,7.49,0,158690746.0,144903,144903,158690746.0
20260610,002585.SZ,双星新材,U,13.42,13.42,10.98,7,60168570.0,93127,135157,60168570.0
20260610,002636.SZ,金安国纪,U,77.42,77.42,63.34,8,160106727.0,93118,135118,160106727.0
20260610,002657.SZ,中科金财,U,20.68,20.68,16.92,0,54191940.0,100409,100409,54191940.0
20260610,002669.SZ,康达新材,U,19.13,19.13,15.65,0,95648546.0,105806,105806,95648546.0
20260610,002757.SZ,南兴股份,U,23.13,23.13,18.93,0,65501847.0,92500,92500,65501847.0
20260610,002830.SZ,名雕股份,U,15.97,15.97,13.07,0,20845321.0,93121,93121,20845321.0
20260610,002960.SZ,青鸟智控,U,9.28,9.28,7.6,1,28771869.0,101345,105733,28771869.0
20260610,002971.SZ,和远气体,U,47.95,47.95,39.23,0,288734185.0,93000,93000,288734185.0
20260610,003026.SZ,中晶科技,U,36.14,36.14,29.57,0,145750596.0,93400,93400,145750596.0
20260610,003030.SZ,祖名股份,U,23.42,23.42,19.16,0,91958630.0,130115,130115,91958630.0
20260610,003043.SZ,华亚智能,U,80.62,80.62,65.96,0,66236182.0,141257,141257,66236182.0
20260610,300264.SZ,佳创视讯,U,9.34,9.34,6.22,0,95373616.0,145603,145603,95373616.0
20260610,300721.SZ,怡达股份,U,35.83,35.83,23.89,0,73185103.0,111945,111945,73185103.0
20260610,600058.SH,五矿发展,U,10.34,10.34,8.46,1,105691861.0,93321,93421,105691861.0
20260610,600088.SH,中视传媒,U,15.26,15.26,12.48,1,30127604.0,94146,100258,30127604.0
20260610,600178.SH,东安动力,U,9.61,9.61,7.87,0,50206964.0,101539,101539,50206964.0
20260610,600206.SH,有研新材,U,32.24,32.24,26.38,0,72474036.0,141342,141342,72474036.0
20260610,600229.SH,城市传媒,U,6.13,6.13,5.01,3,24749862.0,93102,93629,24749862.0
20260610,600378.SH,昊华科技,U,58.08,58.08,47.52,4,268492224.0,93714,95150,268492224.0
20260610,600500.SH,中化国际,U,6.55,6.55,5.36,0,212263623.0,92501,92501,212263623.0
20260610,600573.SH,惠泉啤酒,U,13.01,13.01,10.65,0,78814775.0,95105,95105,78814775.0
