ts_code,trade_date,name,close,pct_change,turnover_rate,amount,l_sell,l_buy,l_amount,net_amount,net_rate,amount_rate,float_values,reason
000593.SZ,20260813,德龙汇能,27.8,10.0119,10.25,978570811.0,190482568.78,165057663.25,355540232.03,-25424905.53,-2.6,36.33,9965832098.2,日涨幅偏离值达到7%的前5只证券
000593.SZ,20260813,德龙汇能,27.8,10.0119,10.25,1416230013.0,239853400.74,304837837.17,544691237.91,64984436.43,4.59,38.46,9965832098.2,连续三个交易日内，涨幅偏离值累计达到20%的证券
000692.SZ,20260813,惠天热电,4.88,9.9099,8.55,437543051.0,49006881.0,71812093.92,120818974.92,22805212.92,5.21,27.61,2600224922.88,连续三个交易日内，涨幅偏离值累计达到20%的证券
000779.SZ,20260813,甘咨询,10.73,-9.9832,24.99,1285041787.0,125451541.14,84826138.64,210277679.78,-40625402.5,-3.16,16.36,4987014343.65,日跌幅偏离值达到7%的前5只证券
000802.SZ,20260813,北京文化,6.26,10.0176,19.01,851181588.0,244200096.0,155707278.0,399907374.0,-88492818.0,-10.4,46.98,4479305471.3,日涨幅偏离值达到7%的前5只证券
000802.SZ,20260813,北京文化,6.26,10.0176,19.01,1513846791.0,338047332.0,210653113.0,548700445.0,-127394219.0,-8.42,36.25,4479305471.3,连续三个交易日内，涨幅偏离值累计达到20%的证券
000887.SZ,20260813,中鼎股份,23.69,9.9814,5.86,1823019822.0,180259311.0,531929475.46,712188786.46,351670164.46,19.29,39.07,31137439703.52,日涨幅偏离值达到7%的前5只证券
000887.SZ,20260813,中鼎股份,23.69,9.9814,5.86,3007980920.0,233028476.81,720525968.32,953554445.13,487497491.51,16.21,31.7,31137439703.52,连续三个交易日内，涨幅偏离值累计达到20%的证券
000936.SZ,20260813,华西股份,6.34,10.0694,2.92,329570049.0,39906608.46,91777288.0,131683896.46,51870679.54,15.74,39.96,5616525716.58,连续三个交易日内，涨幅偏离值累计达到20%的证券
001260.SZ,20260813,坤泰股份,21.03,9.9895,1.66,107588776.0,49921422.95,54137231.48,104058654.43,4215808.53,3.92,96.72,2418450000.0,连续三个交易日内，涨幅偏离值累计达到20%的证券
001360.SZ,20260813,南矿集团,15.8,-5.7279,6.29,128569422.0,27921188.0,16145402.0,44066590.0,-11775786.0,-9.16,34.27,1982652793.2,日振幅值达到15%的前5只证券
002047.SZ,20260813,宝鹰股份,4.2,7.1429,15.67,958524985.0,115297403.42,143897151.66,259194555.08,28599748.24,2.98,27.04,6367867535.4,日振幅值达到15%的前5只证券
002081.SZ,20260813,金螳螂,4.81,10.0686,1.03,415159997.0,45001160.62,142006379.93,187007540.55,97005219.31,23.37,45.04,12718810580.84,连续三个交易日内，涨幅偏离值累计达到20%的证券
002172.SZ,20260813,澳洋健康,4.13,10.1333,3.05,291896206.0,27320894.0,79112578.0,106433472.0,51791684.0,17.74,36.46,3160031214.9,连续三个交易日内，涨幅偏离值累计达到20%的证券
002229.SZ,20260813,鸿博股份,13.65,5.732,44.92,3084161645.0,295240491.08,232181596.27,527422087.35,-63058894.81,-2.04,17.1,6731581624.95,日换手率达到20%的前5只证券
002248.SZ,20260813,华东数控,11.74,-3.5333,32.79,1213003089.0,134041671.93,101857751.0,235899422.93,-32183920.93,-2.65,19.45,3609998344.0,日换手率达到20%的前5只证券
002329.SZ,20260813,皇氏集团,4.62,10.0,24.27,1234268534.0,116145976.58,110071027.98,226217004.56,-6074948.6,-0.49,18.33,3010359308.88,连续三个交易日内，涨幅偏离值累计达到20%的证券
002354.SZ,20260813,天娱数科,8.35,-2.1102,29.82,4160136805.0,379685737.86,621892915.32,1001578653.18,242207177.46,5.82,24.08,13574543054.65,日换手率达到20%的前5只证券
002396.SZ,20260813,星网锐捷,32.38,9.9864,14.67,3500496315.0,562374428.71,625804122.55,1188178551.26,63429693.84,1.81,33.94,24525101132.28,日涨幅偏离值达到7%的前5只证券
002421.SZ,20260813,达实智能,3.57,-7.9897,26.7,1960940751.0,356279999.14,182026507.75,538306506.89,-174253491.39,-8.89,27.45,7152056554.02,日跌幅偏离值达到7%的前5只证券
002437.SZ,20260813,誉衡药业,4.25,10.1036,22.9,1954086347.0,373330683.07,285915676.15,659246359.22,-87415006.92,-4.47,33.74,8925653866.75,日涨幅偏离值达到7%的前5只证券
002437.SZ,20260813,誉衡药业,4.25,10.1036,22.9,3995105797.0,504262534.0,415866411.0,920128945.0,-88396123.0,-2.21,23.03,8925653866.75,连续三个交易日内，涨幅偏离值累计达到20%的证券
002589.SZ,20260813,瑞康医药,3.71,4.507,28.81,1399641842.0,139847501.81,214104601.77,353952103.58,74257099.96,5.31,25.29,5066344643.08,日振幅值达到15%的前5只证券
002667.SZ,20260813,*ST威领,13.6,-9.6346,9.49,319885503.0,68534275.0,72514806.0,141049081.0,3980531.0,1.24,44.09,3217909600.0,日跌幅偏离值达到7%的前5只证券
002792.SZ,20260813,通宇通讯,38.63,4.0959,30.48,3884067063.0,370692154.17,500963397.83,871655552.0,130271243.66,3.35,22.44,13050159739.66,日换手率达到20%的前5只证券
002827.SZ,20260813,高争民爆,55.1,-9.9967,7.87,1257910581.0,76778713.0,66764376.0,143543089.0,-10014337.0,-0.8,11.41,15207529747.5,日跌幅偏离值达到7%的前5只证券
