trade_date,industry,limit_up_count,rank
20260313,化工原料,7,1
20260313,电气设备,6,2
20260313,家用电器,4,3
20260313,建筑工程,4,4
20260313,农药化肥,3,5
20260313,医疗保健,3,6
20260313,机械基件,3,7
20260313,工程机械,2,8
20260313,环境保护,2,9
20260313,纺织,2,10
