ts_code,trade_date,turnover_rate,turnover_rate_f,volume_ratio,total_mv,float_mv
600131.SH,20260313,4.7917,11.5227,0.85,2639976.1619,
920263.BJ,20260313,0.6565,1.0489,0.44,168502.7749,
002799.SZ,20260313,2.7726,5.1879,0.8,286115.76,
603390.SH,20260313,1.2057,3.2819,1.07,428312.1165,
688612.SH,20260313,1.2498,1.4017,1.03,1211034.4151,
002628.SZ,20260313,4.2503,5.3562,0.87,392935.1154,
301584.SZ,20260313,8.0551,8.0551,2.03,1223843.1186,
301132.SZ,20260313,5.485,10.8438,0.52,587310.0635,
301314.SZ,20260313,8.5536,8.5536,0.91,266968.0,
688662.SH,20260313,7.3699,13.1776,0.74,537381.6,
002576.SZ,20260313,3.1187,4.3926,0.76,315010.8,
600665.SH,20260313,1.0413,2.4509,0.87,304171.1274,
300629.SZ,20260313,11.339,12.7187,0.7,669037.7313,
920690.BJ,20260313,1.3893,2.6092,1.0,185109.6,
600568.SH,20260313,2.2031,3.5919,1.04,609818.1224,
002601.SZ,20260313,1.5886,2.0913,0.7,4658820.7014,
300382.SZ,20260313,1.5554,2.3618,0.98,805312.7925,
600774.SH,20260313,1.4843,3.5636,0.74,279395.6847,
301362.SZ,20260313,10.7475,10.7475,0.51,1081031.76,
600318.SH,20260313,7.7229,10.1084,0.89,446073.0398,
603318.SH,20260313,12.2045,21.336,0.49,475909.621,
300110.SZ,20260313,2.287,2.8596,1.48,391312.497,
301129.SZ,20260313,6.8013,12.0649,0.51,378202.4642,
002171.SZ,20260313,2.425,3.2141,0.85,2012442.9613,
002775.SZ,20260313,1.8908,3.6191,0.85,283775.7202,
001227.SZ,20260313,2.0924,2.3536,1.27,1344184.5316,
301508.SZ,20260313,3.0202,3.0202,1.11,718724.8508,
000750.SZ,20260313,0.9479,1.3689,1.13,2592786.8377,
300190.SZ,20260313,5.0616,7.2823,1.97,403885.806,
301458.SZ,20260313,3.002,3.4588,0.74,970133.4546,
