trade_date,industry,limit_up_count,rank
20260602,元器件,14,1
20260602,小金属,6,2
20260602,通信设备,6,3
20260602,专用机械,3,4
20260602,汽车配件,3,5
20260602,电气设备,3,6
20260602,化工原料,2,7
20260602,半导体,2,8
20260602,塑料,2,9
20260602,广告包装,2,10
