trade_date,ts_code,name,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,limit_times,up_stat,industry,turnover_ratio,amount,float_mv,total_mv,seal_amount
20260716,000014.SZ,沙河股份,U,10.0,10.0,8.18,0,11770000.0,105833,105833,1.0,1/1,房地产开发,6.22,146091445.0,2420462240.0,2420462240.0,11770000.0
20260716,000504.SZ,南华生物,U,9.36,9.36,7.66,1,19623240.0,93918,100515,2.0,2/2,医疗服务,8.73,264578564.0,3080585645.28,3089016253.44,19623240.0
20260716,000566.SZ,海南海药,U,5.67,5.67,4.64,1,87692787.0,110112,110348,2.0,2/2,化学制药,22.75,1614644688.0,7352491039.11,7356060230.4,87692787.0
20260716,000676.SZ,智度股份,U,6.22,6.22,5.09,0,103683046.0,94645,94645,2.0,2/2,广告营销,6.61,492758976.0,7831157469.04,7835888923.52,103683046.0
20260716,000829.SZ,天音控股,U,9.12,9.12,7.46,0,82246959.0,95103,95103,1.0,1/1,专业连锁,5.11,464930640.0,9340062581.28,9348915939.84,82246959.0
20260716,000892.SZ,欢瑞世纪,U,3.87,3.87,3.17,0,56352618.0,93457,93457,1.0,3/6,影视院线,10.8,286035344.0,2750937076.98,3796394457.6,56352618.0
20260716,000920.SZ,沃顿科技,U,14.15,14.15,11.57,0,128555580.0,93721,93721,1.0,3/5,塑料,3.55,229939517.0,6687270444.7,6687588848.0,128555580.0
20260716,001230.SZ,劲旅环境,U,19.46,19.46,15.92,2,6182909.0,94500,95248,1.0,1/1,环境治理,8.97,188972284.0,2140187019.88,3654130281.34,6182909.0
20260716,001258.SZ,立新能源,U,7.52,7.52,6.16,2,32186352.0,130000,144630,1.0,1/1,电力,5.32,362353568.0,7018593351.68,7018666626.56,32186352.0
20260716,001365.SZ,天海电子,U,43.25,43.25,35.39,0,97911728.0,101900,101900,1.0,1/1,汽车零部件,19.25,458764096.0,2487119189.5,22706250000.0,97911728.0
20260716,002045.SZ,国光电器,U,8.34,8.34,6.82,0,45171066.0,93745,93745,1.0,1/1,消费电子,5.5,250010298.0,4684785515.88,4691109354.24,45171066.0
20260716,002127.SZ,南极电商,U,3.23,3.23,2.65,1,58762421.0,102221,104206,1.0,1/1,互联网电,6.21,391155968.0,6442987580.31,7929231392.0,58762421.0
20260716,002173.SZ,创新医疗,U,17.44,17.44,14.27,3,108202992.0,102527,103503,1.0,1/1,医疗服务,11.64,828419440.0,7339886140.64,7695999098.88,108202992.0
20260716,002350.SZ,北京科锐,U,16.06,16.06,13.14,0,83331068.0,101548,101548,1.0,1/1,电网设备,5.45,449832752.0,8520634140.26,8709841384.64,83331068.0
20260716,002365.SZ,永安药业,U,13.18,13.18,10.78,0,82771059.0,93324,93324,2.0,2/2,化学制药,10.52,332393760.0,3232901995.06,3883915297.28,82771059.0
20260716,002632.SZ,道明光学,U,9.63,9.63,7.88,0,134171323.0,92500,92500,1.0,1/1,塑料,2.63,145704404.0,5531720078.43,6014889217.44,134171323.0
20260716,002739.SZ,儒意电影,U,10.32,10.32,8.44,0,250140360.0,93033,93033,2.0,2/2,影视院线,3.98,847772736.0,21486259071.36,21793556225.28,250140360.0
20260716,002760.SZ,凤形股份,U,17.97,17.97,14.71,1,48305157.0,93439,93733,1.0,1/1,通用设备,5.91,113018873.0,1940557046.82,1940557046.82,48305157.0
20260716,002775.SZ,文科股份,U,3.5,3.5,2.86,1,681800.0,130403,132851,1.0,1/1,基础建设,3.76,74252831.0,2032863430.5,2258634448.0,681800.0
20260716,002829.SZ,星网宇达,U,18.84,18.84,15.42,0,26564400.0,94136,94136,1.0,3/6,航天装备,8.55,225182984.0,2751629552.16,3915128982.96,26564400.0
20260716,002881.SZ,美格智能,U,39.05,39.05,31.95,0,42990145.0,100742,100742,1.0,1/1,通信设备,6.79,470338400.0,7106704033.0,11795880360.0,42990145.0
20260716,300805.SZ,电声股份,U,8.83,8.83,5.89,2,22531511.0,94621,130654,1.0,1/1,广告营销,15.04,367283664.0,2546142438.16,3747824272.8,22531511.0
20260716,300968.SZ,格林精密,U,10.24,10.24,6.82,0,78504448.0,93633,93633,1.0,1/1,消费电子,3.93,164026361.0,4233011200.0,4233011200.0,78504448.0
20260716,301176.SZ,逸豪新材,U,58.2,58.2,38.8,0,14235720.0,94445,94445,1.0,1/1,元件,6.74,606740144.0,9547919985.6,9839680019.4,14235720.0
20260716,600162.SH,香江控股,U,2.78,2.78,2.28,2,45399276.0,93057,143821,2.0,2/2,房地产开发,10.56,906769312.0,9086257979.16,9086257995.84,45399276.0
20260716,600203.SH,福日电子,U,11.92,11.92,9.76,0,105542075.0,94503,94503,1.0,1/1,消费电子,8.77,606816656.0,7068417937.44,7068417913.6,105542075.0
20260716,600436.SH,片仔癀,U,141.15,141.15,115.49,3,97418624.0,131257,145139,1.0,1/1,中药Ⅱ,2.84,2315698976.0,85158224191.5,85158225038.4,97418624.0
20260716,600602.SH,云赛智联,U,18.26,18.26,14.94,0,162519971.0,93859,93859,1.0,1/1,软件开发,3.19,610624816.0,19616772597.4,24973717306.56,162519971.0
20260716,600611.SH,大众交通,U,4.09,4.09,3.35,1,57980985.0,134133,140548,1.0,1/1,铁路公路,5.64,347116528.0,6393963928.76,9669262513.76,57980985.0
20260716,600664.SH,哈药股份,U,4.94,4.94,4.04,2,264581944.0,92502,94507,5.0,5/5,化学制药,11.78,1464972736.0,12441438787.44,12441438767.68,264581944.0
20260716,600785.SH,新华百货,U,9.32,9.32,7.62,0,42851868.0,103234,103234,2.0,2/2,一般零售,9.57,266701015.0,2944036941.44,2944036941.44,42851868.0
