ts_code,trade_date,close,open,high,low,vol,amount,vwap
000006.SZ,20260817,7.41,7.5,7.51,7.41,277800.0,2080368.0,7.49
000593.SZ,20260817,25.0,25.01,25.2,24.99,857200.0,21442776.32,25.02
000620.SZ,20260817,3.17,3.18,3.2,3.15,35255098.88,112111165.44,3.18
000692.SZ,20260817,4.72,4.63,4.72,4.63,5596600.32,25943664.64,4.64
000695.SZ,20260817,14.52,14.54,14.54,14.45,139300.0,2024499.04,14.53
000802.SZ,20260817,5.33,5.33,5.33,5.33,6611699.84,35240360.96,5.33
000887.SZ,20260817,21.26,21.3,21.3,21.1,1480200.0,31489771.52,21.27
000936.SZ,20260817,6.73,6.84,6.93,6.69,15481400.32,105802496.0,6.83
000950.SZ,20260817,6.2,6.22,6.22,6.08,5507500.16,34202160.64,6.21
000972.SZ,20260817,3.59,3.59,3.59,3.58,826400.0,2966433.92,3.59
001260.SZ,20260817,21.0,22.0,22.0,20.85,951600.0,20863352.32,21.92
002066.SZ,20260817,21.92,21.89,21.97,21.89,176000.0,3855373.12,21.91
002081.SZ,20260817,5.63,5.5,5.64,5.5,35504043.52,195870453.76,5.52
002172.SZ,20260817,4.73,4.7,4.78,4.6,31816650.24,149716869.12,4.71
002174.SZ,20260817,13.07,13.16,13.18,13.01,1554800.0,20448011.52,13.15
002219.SZ,20260817,2.48,2.46,2.49,2.45,7714129.92,18995331.84,2.46
002322.SZ,20260817,13.81,13.66,13.88,13.51,4045600.0,55314058.24,13.67
002329.SZ,20260817,4.07,4.05,4.08,4.02,8820600.32,35700843.52,4.05
002396.SZ,20260817,33.77,33.71,33.98,33.51,4076650.88,137476577.28,33.72
002418.SZ,20260817,4.22,4.18,4.24,4.13,10464800.0,43809761.28,4.19
002437.SZ,20260817,4.6,4.57,4.65,4.56,36923299.84,169181296.64,4.58
002543.SZ,20260817,7.03,6.99,7.07,6.99,743300.0,5198896.0,6.99
002575.SZ,20260817,5.46,5.43,5.49,5.43,2233900.0,12137297.92,5.43
002628.SZ,20260817,5.59,5.57,5.6,5.57,2711600.0,15113459.2,5.57
002644.SZ,20260817,8.4,8.47,8.49,8.4,993300.0,8409701.12,8.47
002645.SZ,20260817,21.9,21.95,21.98,21.79,1159400.0,25432494.08,21.94
002651.SZ,20260817,8.66,8.64,8.76,8.62,2503200.0,21655475.2,8.65
002658.SZ,20260817,8.06,8.07,8.15,8.05,1335900.0,10783897.6,8.07
002706.SZ,20260817,10.03,10.02,10.09,9.98,1750700.0,17544096.0,10.02
002724.SZ,20260817,6.81,6.98,6.98,6.78,6478400.0,44992445.44,6.95
002766.SZ,20260817,4.41,4.46,4.46,4.36,2298100.0,10217838.72,4.45
002774.SZ,20260817,17.22,17.22,17.27,16.97,844000.0,14521690.88,17.21
002811.SZ,20260817,11.3,11.3,11.45,11.26,486200.0,5496216.32,11.3
002820.SZ,20260817,11.15,11.15,11.15,11.15,1841600.0,20533839.36,11.15
002907.SZ,20260817,16.66,16.68,16.68,16.36,3558000.0,59246069.76,16.65
002921.SZ,20260817,23.37,23.38,23.4,23.19,178100.0,4163192.96,23.38
002951.SZ,20260817,18.97,18.89,19.26,18.89,1134200.0,21452611.84,18.91
002988.SZ,20260817,23.0,23.4,23.4,22.99,237700.0,5551313.92,23.35
002989.SZ,20260817,25.57,25.69,25.72,25.39,393100.0,10088986.88,25.67
