ts_code,trade_date,minute_freq,minute_rows,has_minute_data,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,reseal_speed_score,reseal_acceptance_score,intraday_vwap,intraday_vwap_position,late_volume_ratio,late_price_change_pct,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,limitup_path_score,limitup_quality_score,intraday_risk_score,intraday_tag
000923.SZ,20260817,1min,241,1,,,0,0,,0,,0.0,0.0,15.3158,2.5738,0.118733,0.7051,,0,0.0,0.0,0.0,80.0,no_limit_touch
001230.SZ,20260817,1min,241,1,13:02:00,13:11:00,1,1,3.3781,0,,0.0,32.7315,22.4246,1.3617,0.067729,0.0,1.5591,0,70.0,17.5,25.1944,62.575,late_withdraw_risk
002283.SZ,20260817,1min,241,1,,,0,0,,0,,0.0,0.0,9.6168,2.8404,0.133109,0.2026,,0,0.0,0.0,0.0,80.0,no_limit_touch
002346.SZ,20260817,1min,241,1,09:49:00,13:48:00,4,2,6.7182,1,228.0,20.0,7.6906,24.0369,1.2193,0.102708,0.3299,0.9365,0,70.0,36.5,26.2322,62.425,late_withdraw_risk
002536.SZ,20260817,1min,241,1,,,0,0,,0,,0.0,0.0,44.628,3.3209,0.102999,0.853,,0,0.0,0.0,0.0,80.0,no_limit_touch
002581.SZ,20260817,1min,241,1,13:38:00,15:00:00,1,0,0.8282,0,,0.0,60.0311,4.6774,3.2614,0.006617,0.0,0.0,31,0.0,45.0,63.2593,12.0,neutral_limitup
002683.SZ,20260817,1min,241,1,,,0,0,,0,,0.0,0.0,30.2796,1.7185,0.086569,0.2278,,0,0.0,0.0,0.0,80.0,no_limit_touch
003033.SZ,20260817,1min,241,1,11:27:00,14:57:00,4,4,1.8973,3,3.0,90.0,37.1161,70.8849,0.1624,0.485522,-0.602,0.9487,22,100.0,0.0,11.1348,73.3,late_withdraw_risk
300012.SZ,20260817,1min,241,1,,,0,0,,0,,0.0,0.0,14.8617,2.4106,0.122856,0.5948,,0,0.0,0.0,0.0,80.0,no_limit_touch
300154.SZ,20260817,1min,241,1,,,0,0,,0,,0.0,0.0,11.131,3.2255,0.189671,0.0,,0,0.0,0.0,0.0,80.0,no_limit_touch
300163.SZ,20260817,1min,241,1,,,0,0,,0,,0.0,0.0,6.7681,2.5398,0.120273,0.7257,,0,0.0,0.0,0.0,80.0,no_limit_touch
300189.SZ,20260817,1min,241,1,,,0,0,,0,,0.0,0.0,5.1874,0.0498,0.069393,0.0,,0,0.0,0.0,0.0,80.0,no_limit_touch
300214.SZ,20260817,1min,241,1,,,0,0,,0,,0.0,0.0,12.5235,4.2037,0.115917,0.4619,,0,0.0,0.0,0.0,80.0,no_limit_touch
300223.SZ,20260817,1min,241,1,,,0,0,,0,,0.0,0.0,151.877,2.313,0.110911,0.8437,,0,0.0,0.0,0.0,80.0,no_limit_touch
300411.SZ,20260817,1min,241,1,,,0,0,,0,,0.0,0.0,8.0448,0.8103,0.091222,0.1235,,0,0.0,0.0,0.0,80.0,no_limit_touch
300481.SZ,20260817,1min,241,1,,,0,0,,0,,0.0,0.0,15.016,1.4916,0.11891,0.2632,,0,0.0,0.0,0.0,80.0,no_limit_touch
300506.SZ,20260817,1min,241,1,,,0,0,,0,,0.0,0.0,5.4372,3.7291,0.172182,1.8051,,0,0.0,0.0,0.0,80.0,no_limit_touch
300508.SZ,20260817,1min,241,1,,,0,0,,0,,0.0,0.0,49.3557,3.8988,0.097082,-0.1946,,0,0.0,0.0,0.0,80.0,no_limit_touch
300535.SZ,20260817,1min,241,1,,,0,0,,0,,0.0,0.0,16.8067,-0.0397,0.116469,0.2985,,0,0.0,0.0,0.0,80.0,no_limit_touch
300548.SZ,20260817,1min,241,1,,,0,0,,0,,0.0,0.0,211.3995,3.5953,0.07661,-0.0228,,0,0.0,0.0,0.0,80.0,no_limit_touch
