ts_code,trade_date,name,close,pct_change,turnover_rate,amount,l_sell,l_buy,l_amount,net_amount,net_rate,amount_rate,float_values,reason
000711.SZ,20260817,ST京蓝,5.85,-6.25,6.31,898133187.0,91242377.0,58793674.0,150036051.0,-32448703.0,-3.61,16.71,13930531787.25,日跌幅偏离值达到7%的前5只证券
000802.SZ,20260817,北京文化,5.33,-9.9662,2.82,107602040.0,46221227.0,18754671.0,64975898.0,-27466556.0,-25.53,60.39,3813849546.65,日跌幅偏离值达到7%的前5只证券
002081.SZ,20260817,金螳螂,5.82,10.0189,18.26,2782545561.0,236357538.48,349534489.45,585892027.93,113176950.97,4.07,21.06,15389496378.48,日涨幅偏离值达到7%的前5只证券
002156.SZ,20260817,通富微电,69.26,10.0064,9.73,9941401425.0,937397640.1,1958377606.34,2895775246.44,1020979966.24,10.27,29.13,105098740895.72,日涨幅偏离值达到7%的前5只证券
002172.SZ,20260817,澳洋健康,4.99,9.9119,26.86,980026101.0,125180295.14,123171290.0,248351585.14,-2009005.14,-0.2,25.34,3818052242.7,日换手率达到20%的前5只证券
002235.SZ,20260817,安妮股份,9.55,-8.4372,15.67,823855486.0,119618109.4,85872662.31,205490771.71,-33745447.09,-4.1,24.94,5286672784.1,日跌幅偏离值达到7%的前5只证券
002248.SZ,20260817,华东数控,11.8,0.1698,28.96,1054798112.0,243813628.2,101101377.0,344915005.2,-142712251.2,-13.53,32.7,3628448080.0,日换手率达到20%的前5只证券
002329.SZ,20260817,皇氏集团,4.36,2.1077,32.73,912973206.0,116572470.65,144631273.83,261203744.48,28058803.18,3.07,28.61,2840945148.64,日换手率达到20%的前5只证券
002353.SZ,20260817,杰瑞股份,166.09,10.0007,3.05,3390936161.0,943270371.56,803808606.03,1747078977.59,-139461765.53,-4.11,51.52,114779893531.85,日涨幅偏离值达到7%的前5只证券
002436.SZ,20260817,兴森科技,38.3,9.9943,10.17,5719406783.0,763166071.09,1108134843.96,1871300915.05,344968772.87,6.03,32.72,58136735507.3,日涨幅偏离值达到7%的前5只证券
002437.SZ,20260817,誉衡药业,4.98,9.9338,29.86,2964663734.0,351632120.3,439889148.83,791521269.13,88257028.53,2.98,26.7,10458766177.98,日换手率达到20%的前5只证券
002581.SZ,20260817,*ST未名,4.83,10.0228,4.43,245914837.0,47508333.8,43708285.0,91216618.8,-3800048.8,-1.55,37.09,1935821307.63,连续三个交易日内，涨幅偏离值累计达到20%的证券
002628.SZ,20260817,成都路桥,5.18,-6.8345,10.05,400631781.0,110539951.0,59197454.0,169737405.0,-51342497.0,-12.82,42.37,3904605274.36,日跌幅偏离值达到7%的前5只证券
002739.SZ,20260817,儒意电影,8.79,-8.342,11.41,2108485917.0,321477131.71,126254387.62,447731519.33,-195222744.09,-9.26,21.23,18300796243.92,日跌幅偏离值达到7%的前5只证券
002739.SZ,20260817,儒意电影,8.79,-8.342,11.41,7224255349.0,950391206.06,673608985.8,1624000191.86,-276782220.26,-3.83,22.48,18300796243.92,连续三个交易日内，跌幅偏离值累计达到20%的证券
002907.SZ,20260817,华森制药,16.79,10.0262,5.62,477189016.0,52471117.0,123645296.0,176116413.0,71174179.0,14.92,36.91,5638362208.31,连续三个交易日内，涨幅偏离值累计达到20%的证券
003032.SZ,20260817,传智教育,12.51,2.0392,26.91,946953909.0,55732207.25,55872095.0,111604302.25,139887.75,0.01,11.79,3558864916.08,日换手率达到20%的前5只证券
113709.SH,20260817,N振26转,157.3,57.3,,69463760.0,12614950.0,40034430.0,52649380.0,27419480.0,39.47,75.79,,向不特定对象发行的可转债上市首日交易公开信息
123213.SZ,20260817,天源转债,301.02,20.0,,2543051042.0,685648819.39,696036355.65,1381685175.04,10387536.26,0.41,54.33,,日涨幅达到15%的前5只可转债
300189.SZ,20260817,神农种业,5.19,11.1349,33.25,1528816143.0,130614059.0,249428408.38,380042467.38,118814349.38,7.77,24.86,4599639700.56,日换手率达到30%的前5只证券
300333.SZ,20260817,兆日科技,12.15,7.7128,23.3,1923578843.0,175429863.26,136660179.84,312090043.1,-38769683.42,-2.02,16.22,4067577814.05,连续三个交易日内，涨幅偏离值累计达到30%的证券
300404.SZ,20260817,博济医药,17.6,1.4994,42.43,2062407439.0,331497306.51,246318597.9,577815904.41,-85178708.61,-4.13,28.02,5025074771.2,日换手率达到30%的前5只证券
300534.SZ,20260817,陇神戎发,20.23,7.037,30.73,1829929621.0,323113689.0,283885218.02,606998907.02,-39228470.98,-2.14,33.17,6110501602.24,日换手率达到30%的前5只证券
300570.SZ,20260817,太辰光,193.8,20.0,12.7,4508005583.0,536034826.46,711645923.52,1247680749.98,175611097.06,3.9,27.68,37246964252.4,日涨幅达到15%的前5只证券
300679.SZ,20260817,电连技术,51.17,20.0047,10.36,1774712442.0,336649714.06,320044016.7,656693730.76,-16605697.36,-0.94,37.0,18392613623.65,日涨幅达到15%的前5只证券
300684.SZ,20260817,中石科技,80.83,19.997,1.78,580073681.0,97179991.0,175169994.0,272349985.0,77990003.0,13.44,46.95,16535811556.91,连续三个交易日内，涨幅偏离值累计达到30%的证券
300862.SZ,20260817,蓝盾光电,54.77,15.8173,28.91,5747576344.0,386650295.7,771829138.59,1158479434.29,385178842.89,6.7,20.16,8296067053.39,连续三个交易日内，涨幅偏离值累计达到30%的证券
301127.SZ,20260817,武汉天源,18.14,19.9735,12.42,1426388485.0,146462537.38,338177965.26,484640502.64,191715427.88,13.44,33.98,11871222027.62,日涨幅达到15%的前5只证券
301282.SZ,20260817,金禄电子,35.17,19.9932,19.55,1125432242.0,170533905.07,382705202.86,553239107.93,212171297.79,18.85,49.16,6210243863.75,日涨幅达到15%的前5只证券
301520.SZ,20260817,万邦医药,85.06,-0.8509,37.39,1027524435.0,118932802.22,44569251.9,163502054.12,-74363550.32,-7.24,15.91,2781329561.58,日换手率达到30%的前5只证券
301583.SZ,20260817,托伦斯,160.32,-0.9453,34.78,1687210506.0,236471981.89,186568075.62,423040057.51,-49903906.27,-2.96,25.07,4942885719.36,日换手率达到30%的前5只证券
301626.SZ,20260817,苏州天脉,307.08,20.0,8.2,1234891879.0,218584370.0,335406540.39,553990910.39,116822170.39,9.46,44.86,16158241905.84,日涨幅达到15%的前5只证券
600127.SH,20260817,金健米业,6.46,10.0511,5.94,246088299.0,24008310.0,97501103.0,121509413.0,73492793.0,29.86,49.38,4145919588.28,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
600162.SH,20260817,香江控股,4.4,-6.383,7.25,1053677153.0,181967222.5,122585529.08,304552751.58,-59381693.42,-5.64,28.9,14381127736.8,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
600186.SH,20260817,莲花控股,13.13,9.2346,28.12,6482966136.0,1089650697.59,1009626347.14,2099277044.73,-80024350.45,-1.23,32.38,23491385760.83,有价格涨跌幅限制的日换手率达到20%的前五只证券
600272.SH,20260817,开开实业,19.03,8.125,39.99,1173179817.0,157536900.49,96617692.96,254154593.45,-60919207.53,-5.19,21.66,3080080000.0,有价格涨跌幅限制的日换手率达到20%的前五只证券
600491.SH,20260817,ST龙元,1.64,10.0671,9.06,216071678.0,18817045.0,18613715.0,37430760.0,-203330.0,-0.09,17.32,2508803046.2,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
600721.SH,20260817,百花医药,14.02,1.5206,30.4,1617744114.0,81916082.0,79805225.85,161721307.85,-2110856.15,-0.13,10.0,5391357842.7,有价格涨跌幅限制的日换手率达到20%的前五只证券
600829.SH,20260817,人民同泰,11.54,-2.4514,10.74,721430344.0,128051633.5,90723428.0,218775061.5,-37328205.5,-5.17,30.33,6691914409.38,有价格涨跌幅限制的日价格振幅达到15%的前五只证券
600936.SH,20260817,北投科技,5.01,-6.5299,6.85,577550340.0,50849024.07,57882931.29,108731955.36,7033907.22,1.22,18.83,8371841457.39,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
601700.SH,20260817,风范股份,7.22,10.061,16.32,1289058728.0,149053912.06,257840532.92,406894444.98,108786620.86,8.44,31.57,8221827706.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
601886.SH,20260817,江河集团,12.75,8.5106,4.1,1599366444.0,242382614.12,230234369.18,472616983.3,-12148244.94,-0.76,29.55,14445776265.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券
603089.SH,20260817,正裕工业,10.73,10.0513,2.68,68333942.0,11487786.28,19260266.0,30748052.28,7772479.72,11.37,45.0,2575556965.64,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
603187.SH,20260817,海容冷链,11.49,-7.189,8.36,362895291.0,176490477.0,77825518.1,254315995.1,-98664958.9,-27.19,70.08,4393338127.59,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
603226.SH,20260817,菲林格尔,48.92,-8.5607,2.14,375614555.0,163145239.92,54786170.0,217931409.92,-108359069.92,-28.85,58.02,17390657388.4,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
603284.SH,20260817,林平发展,46.19,4.055,22.11,189321645.0,34410945.26,59549158.89,93960104.15,25138213.63,13.28,49.63,870852403.0,有价格涨跌幅限制的日换手率达到20%的前五只证券
603312.SH,20260817,西典新能,31.27,-6.3212,5.84,92910562.0,24533124.8,16486774.0,41019898.8,-8046350.8,-8.66,44.15,1592252765.0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
603407.SH,20260817,长裕集团,65.65,4.8387,22.49,512740907.0,67376225.66,114811269.1,182187494.76,47435043.44,9.25,35.53,2357622274.8,有价格涨跌幅限制的日换手率达到20%的前五只证券
603703.SH,20260817,盛洋科技,10.73,10.0513,6.03,258410604.0,53271352.27,41129127.0,94400479.27,-12142225.27,-4.7,36.53,4452758147.6,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
688003.SH,20260817,天准科技,94.8,20.0,6.27,1100106400.0,212362835.06,245482692.97,457845528.03,33119857.91,3.01,41.62,18465363556.8,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券
688378.SH,20260817,奥来德,50.36,19.9905,6.5,736527000.0,124201244.71,185786111.71,309987356.42,61584867.0,8.36,42.09,12134774355.56,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券
688380.SH,20260817,中微半导,47.05,16.8073,7.39,1317129800.0,145198693.42,203629762.92,348828456.34,58431069.5,4.44,26.48,18837173250.0,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券
688503.SH,20260817,聚和材料,95.68,20.005,11.93,2540248400.0,359657670.95,421536730.32,781194401.27,61879059.37,2.44,30.75,23157778962.24,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券
688677.SH,20260817,海泰新光,89.76,20.0,13.06,1305941500.0,417760862.34,322355209.42,740116071.76,-95405652.92,-7.31,56.67,10760159520.0,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券
920083.BJ,20260817,金戈新材,41.87,2.3967,31.39,518083000.0,112852944.79,39929935.94,152782880.73,-72923008.85,-14.08,29.49,1592032305.14,当日换手率达到20%的前5只股票
920117.BJ,20260817,龙鑫智能,34.39,-0.7504,34.43,237117300.0,42087116.02,41773175.19,83860291.21,-313940.83,-0.13,35.37,695159563.17,当日换手率达到20%的前5只股票
920138.BJ,20260817,杰理科技,45.6,0.7958,23.23,362221300.0,38556707.31,36865918.48,75422625.79,-1690788.83,-0.47,20.82,1578387319.2,当日换手率达到20%的前5只股票
920367.BJ,20260817,新赣江,30.69,4.4233,23.23,290530600.0,36020988.97,41052868.28,77073857.25,5031879.31,1.73,26.53,1288752218.82,当日换手率达到20%的前5只股票
920826.BJ,20260817,盖世食品,9.15,-3.481,20.46,119420200.0,41110599.06,21381661.78,62492260.84,-19728937.28,-16.52,52.33,577860499.95,当日换手率达到20%的前5只股票
