ts_code,trade_date,minute_freq,minute_rows,has_minute_data,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,reseal_speed_score,reseal_acceptance_score,intraday_vwap,intraday_vwap_position,late_volume_ratio,late_price_change_pct,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,limitup_path_score,limitup_quality_score,intraday_risk_score,intraday_tag
000703.SZ,20260819,1min,241,1,11:10:00,14:36:00,2,2,1.717,1,1.0,100.0,65.6982,18.7707,1.6476,0.154977,-0.7284,0.7284,5,34.9261,36.2685,52.2988,33.6913,weak_limitup
002592.SZ,20260819,1min,241,1,09:40:00,14:50:00,1,2,4.7267,1,1.0,100.0,47.6396,6.6853,-0.2296,0.518857,-1.4771,1.4771,19,100.0,45.0,34.5419,48.65,late_withdraw_risk
002667.SZ,20260819,1min,241,1,09:30:00,15:00:00,1,0,0.0,0,,0.0,65.0,15.87,0.0,0.01142,0.0,0.0,31,0.0,70.0,76.0,8.25,healthy_limitup
300035.SZ,20260819,1min,241,1,,,0,0,,0,,0.0,0.0,14.5453,0.9948,0.114658,0.273,,0,0.0,0.0,0.0,80.0,no_limit_touch
300155.SZ,20260819,1min,241,1,09:42:00,09:42:00,1,0,12.0388,0,,0.0,0.0,4.7715,-2.7554,0.081315,1.5317,9.9029,0,100.0,45.0,20.25,37.0,late_withdraw_risk
300313.SZ,20260819,1min,241,1,,,0,0,,0,,0.0,0.0,14.3565,0.6516,0.121677,6.094,,0,0.0,0.0,0.0,80.0,no_limit_touch
301106.SZ,20260819,1min,241,1,14:57:00,15:00:00,1,0,1.6916,0,,0.0,54.8505,23.0906,10.0883,0.116307,7.9864,0.0,4,12.0,17.0,46.1052,19.2,weak_limitup
601609.SH,20260819,1min,241,1,10:49:00,14:19:00,1,2,2.3574,1,1.0,100.0,61.8555,12.8249,0.9752,0.121249,0.7782,1.5209,0,70.0,39.5,43.8317,41.975,late_withdraw_risk
688152.SH,20260819,1min,241,1,,,0,0,,0,,0.0,0.0,36.9759,2.5802,0.083604,2.2923,,0,0.0,0.0,0.0,80.0,no_limit_touch
688569.SH,20260819,1min,241,1,,,0,0,,0,,0.0,0.0,19.6058,0.4804,0.12243,0.8188,,0,0.0,0.0,0.0,80.0,no_limit_touch
688836.SH,20260819,1min,241,1,,,0,0,,0,,0.0,0.0,902.6266,-6.3843,0.091687,2.0285,,0,0.0,0.0,0.0,80.0,no_limit_touch
920059.BJ,20260819,1min,241,1,,,0,0,,0,,0.0,0.0,26.022,-4.8881,0.044383,-2.7505,,0,0.0,0.0,0.0,80.0,no_limit_touch
920169.BJ,20260819,1min,241,1,,,0,0,,0,,0.0,0.0,21.5381,3.0732,0.063995,-2.03,,0,0.0,0.0,0.0,80.0,no_limit_touch
920206.BJ,20260819,1min,241,1,,,0,0,,0,,0.0,0.0,40.0374,-1.3422,0.090757,1.334,,0,0.0,0.0,0.0,80.0,no_limit_touch
000020.SZ,20260819,1min,241,1,09:30:00,15:00:00,2,1,6.4774,1,3.0,90.0,45.6354,13.6169,0.9037,0.009922,0.0,0.0,31,0.0,78.0,73.7906,13.5,neutral_limitup
000059.SZ,20260819,1min,241,1,13:06:00,15:00:00,2,1,3.7475,1,3.0,90.0,62.0148,4.9011,3.4452,0.02325,0.0,0.0,31,0.0,53.0,67.4544,17.25,neutral_limitup
000505.SZ,20260819,1min,241,1,09:32:00,15:00:00,1,0,4.5515,0,,0.0,37.6908,7.3394,1.7791,0.03109,0.0,0.0,31,0.0,70.0,67.8072,8.25,neutral_limitup
000526.SZ,20260819,1min,241,1,09:33:00,15:00:00,1,0,0.9977,0,,0.0,59.0138,38.4247,1.7314,0.051179,0.0,0.0,31,0.0,70.0,74.2041,8.25,neutral_limitup
000560.SZ,20260819,1min,241,1,09:34:00,15:00:00,2,4,2.9412,4,6.0,82.0,28.0529,2.3602,0.8377,0.012549,0.0,0.0,31,0.0,46.4,54.2959,43.34,high_open_board_risk
000723.SZ,20260819,1min,241,1,09:36:00,15:00:00,2,1,3.599,1,7.0,78.0,58.7062,3.8346,1.4448,0.053932,0.0,0.0,31,0.0,75.6,76.6319,16.86,healthy_limitup
000736.SZ,20260819,1min,241,1,09:34:00,15:00:00,1,0,5.3061,0,,0.0,33.1633,4.8384,1.2742,0.077376,0.0,0.0,31,0.0,70.0,66.449,8.25,neutral_limitup
001277.SZ,20260819,1min,241,1,09:43:00,15:00:00,1,0,8.7049,0,,0.0,12.7707,32.6574,0.9571,0.054298,0.0,0.0,31,0.0,70.0,60.3312,8.25,neutral_limitup
001301.SZ,20260819,1min,241,1,09:31:00,15:00:00,2,3,5.1821,3,7.0,78.0,25.2074,62.0257,0.4907,0.305643,0.0,0.0,11,46.6157,43.9461,40.684,48.662,high_open_board_risk
001338.SZ,20260819,1min,241,1,09:46:00,15:00:00,2,4,1.973,4,1.5,97.5,39.287,9.5053,1.3124,0.024171,0.0,0.0,31,0.0,49.5,59.0611,39.0,high_open_board_risk
001400.SZ,20260819,1min,241,1,09:54:00,15:00:00,2,2,6.9118,2,89.5,20.0,6.5292,82.5249,4.1383,0.017351,0.0,0.0,31,0.0,54.0,51.2588,42.3,weak_limitup
002040.SZ,20260819,1min,241,1,11:23:00,15:00:00,1,1,2.7594,1,1.0,100.0,71.4437,8.8489,2.3855,0.031759,0.0,0.0,31,0.0,55.0,71.1831,14.45,neutral_limitup
002333.SZ,20260819,1min,241,1,09:30:00,15:00:00,1,0,0.0,0,,0.0,65.0,6.34,0.0,0.026789,0.0,0.0,31,0.0,70.0,76.0,8.25,healthy_limitup
002412.SZ,20260819,1min,241,1,09:34:00,15:00:00,1,0,3.9192,0,,0.0,41.4846,8.2544,2.0058,0.024989,0.0,0.0,31,0.0,70.0,68.9454,8.25,neutral_limitup
002543.SZ,20260819,1min,241,1,13:52:00,15:00:00,1,0,1.321,0,,0.0,57.074,7.2815,3.9618,0.028841,0.0,0.0,31,0.0,45.0,62.3722,12.0,neutral_limitup
002900.SZ,20260819,1min,241,1,09:32:00,15:00:00,1,0,5.3743,0,,0.0,32.7543,15.4854,0.9336,0.033389,0.0,0.0,31,0.0,70.0,66.3263,8.25,neutral_limitup
002953.SZ,20260819,1min,241,1,09:30:00,15:00:00,1,0,1.1083,0,,0.0,58.3504,11.7283,0.0143,0.031652,0.0,0.0,31,0.0,70.0,74.0051,8.25,neutral_limitup
300069.SZ,20260819,1min,241,1,10:00:00,15:00:00,1,0,4.3566,0,,0.0,38.8604,31.8496,8.8241,0.009072,0.0,0.0,31,0.0,70.0,68.1581,8.25,neutral_limitup
300911.SZ,20260819,1min,241,1,13:08:00,15:00:00,1,0,1.0878,0,,0.0,58.4734,24.743,7.7478,0.019744,0.0,0.0,31,0.0,45.0,62.792,12.0,neutral_limitup
301130.SZ,20260819,1min,241,1,09:36:00,15:00:00,3,1,6.5309,1,263.0,20.0,20.8149,31.9924,4.3371,0.026123,0.0,0.0,31,0.0,64.0,60.0445,33.1,neutral_limitup
301211.SZ,20260819,1min,241,1,09:35:00,15:00:00,4,3,7.9092,3,62.3333,20.0,0.0,14.0622,3.3977,0.148445,0.0,0.0,27,24.0,38.0,36.1,58.4,high_open_board_risk
600127.SH,20260819,1min,241,1,09:30:00,15:00:00,1,0,0.0,0,,0.0,65.0,7.82,0.0,0.086079,0.0,0.0,31,0.0,70.0,76.0,8.25,healthy_limitup
600371.SH,20260819,1min,241,1,09:32:00,15:00:00,5,2,7.0391,2,145.0,20.0,5.7654,8.8077,1.6161,0.102926,6.9295,0.0,14,12.0,51.0,46.6796,45.75,weak_limitup
600403.SH,20260819,1min,241,1,09:49:00,15:00:00,1,0,3.3724,0,,0.0,44.7654,6.6374,2.7514,0.014341,0.0,0.0,31,0.0,70.0,69.9296,8.25,neutral_limitup
600610.SH,20260819,1min,241,1,10:25:00,15:00:00,2,1,4.6154,1,1.0,100.0,60.3077,7.5835,2.8553,0.035482,0.0,0.0,31,0.0,67.0,73.2423,12.65,neutral_limitup
600783.SH,20260819,1min,241,1,09:30:00,15:00:00,1,0,1.7831,0,,0.0,54.3016,20.1852,0.0238,0.036224,0.0,0.0,31,0.0,70.0,72.7905,8.25,neutral_limitup
601011.SH,20260819,1min,241,1,09:31:00,15:00:00,1,0,2.6316,0,,0.0,49.2105,3.034,0.1988,0.056214,0.0,0.0,31,0.0,70.0,71.2632,8.25,neutral_limitup
601015.SH,20260819,1min,241,1,10:16:00,15:00:00,1,0,1.3477,0,,0.0,56.9137,3.6049,2.9166,0.021752,0.0,0.0,31,0.0,57.0,67.7241,10.2,neutral_limitup
603102.SH,20260819,1min,241,1,09:33:00,15:00:00,1,0,2.9065,0,,0.0,47.5612,45.3061,1.0018,0.018367,0.0,0.0,31,0.0,70.0,70.7684,8.25,neutral_limitup
603113.SH,20260819,1min,241,1,14:13:00,15:00:00,1,0,0.0,0,,0.0,65.0,4.9435,4.1773,0.113329,0.0,0.0,31,0.0,45.0,64.75,12.0,neutral_limitup
603290.SH,20260819,1min,241,1,09:54:00,15:00:00,2,1,2.5022,1,12.0,61.0,59.3365,98.0203,2.336,0.044753,0.0,0.0,31,0.0,72.2,75.291,21.62,healthy_limitup
603366.SH,20260819,1min,241,1,11:02:00,15:00:00,1,0,1.9659,0,,0.0,53.2045,7.389,3.2612,0.034469,0.0,0.0,31,0.0,45.0,61.2113,12.0,neutral_limitup
603395.SH,20260819,1min,241,1,09:30:00,15:00:00,1,1,3.4138,1,1.0,100.0,67.5172,28.9473,0.1819,0.014664,0.0,0.0,31,0.0,80.0,81.2552,10.7,healthy_limitup
603506.SH,20260819,1min,241,1,09:31:00,15:00:00,1,0,1.5152,0,,0.0,55.9091,11.8624,0.1481,0.053185,0.0,0.0,31,0.0,70.0,73.2727,8.25,neutral_limitup
603801.SH,20260819,1min,241,1,09:33:00,15:00:00,1,0,2.8919,0,,0.0,47.6484,6.5143,0.8543,0.042961,0.0,0.0,31,0.0,70.0,70.7945,8.25,neutral_limitup
603848.SH,20260819,1min,241,1,09:37:00,15:00:00,2,1,2.3192,1,4.0,90.0,70.5846,14.4834,1.2196,0.014953,0.0,0.0,31,0.0,78.0,81.2754,13.5,healthy_limitup
000620.SZ,20260819,1min,241,1,,,0,0,,0,,0.0,0.0,3.4003,4.1092,0.079051,-1.3928,,0,0.0,0.0,0.0,80.0,no_limit_touch
