ts_code,trade_date,name,close,pct_change,turnover_rate,amount,l_sell,l_buy,l_amount,net_amount,net_rate,amount_rate,float_values,reason
000417.SZ,20260519,合百集团,8.66,10.0381,3.3,297273184.0,48022081.24,102898080.3,150920161.54,54875999.06,18.46,50.77,6746377725.66,连续三个交易日内，涨幅偏离值累计达到20%的证券
000636.SZ,20260519,风华高科,32.37,9.9898,6.22,2260920066.0,385808079.45,537159347.03,922967426.48,151351267.58,6.69,40.82,37452514403.07,日涨幅偏离值达到7%的前5只证券
000811.SZ,20260519,冰轮环境,38.06,10.0,6.74,2370777420.0,582779863.01,384209775.7,966989638.71,-198570087.31,-8.38,40.79,37237739618.86,日涨幅偏离值达到7%的前5只证券
001257.SZ,20260519,盛龙股份,25.29,1.9758,25.68,906197341.0,152626083.48,199266546.61,351892630.09,46640463.13,5.15,38.83,3463414616.52,日换手率达到20%的前5只证券
001259.SZ,20260519,利仁科技,73.21,10.0075,6.37,946214481.01,946214481.01,946214481.01,1892428962.02,0.0,0.0,200.0,3480732771.79,严重异常期间日收盘价格涨幅偏离值累计达到100%的证券
001268.SZ,20260519,联合精密,41.56,-3.6402,6.82,192389018.0,71868105.0,59867148.0,131735253.0,-12000957.0,-6.24,68.47,2802529361.04,日振幅值达到15%的前5只证券
002149.SZ,20260519,西部材料,68.24,-7.659,18.04,6186791546.0,710324814.24,347593911.97,1057918726.21,-362730902.27,-5.86,17.1,33310624057.76,日跌幅偏离值达到7%的前5只证券
002181.SZ,20260519,粤传媒,15.95,-9.9887,8.92,1629205517.0,193819443.84,133517351.89,327336795.73,-60302091.95,-3.7,20.09,18095866808.8,日跌幅偏离值达到7%的前5只证券
002196.SZ,20260519,方正电机,16.92,4.703,26.9,2204908252.0,193774929.8,219775482.16,413550411.96,26000552.36,1.18,18.76,8263904086.44,日换手率达到20%的前5只证券
002196.SZ,20260519,方正电机,16.92,4.703,26.9,6011310437.0,451967036.08,520874757.81,972841793.89,68907721.73,1.15,16.18,8263904086.44,连续三个交易日内，涨幅偏离值累计达到20%的证券
002208.SZ,20260519,合肥城建,25.12,9.9825,23.64,4659489087.0,449173399.44,547357041.37,996530440.81,98183641.93,2.11,21.39,20173175347.04,日涨幅偏离值达到7%的前5只证券
002272.SZ,20260519,川润股份,22.67,9.9951,18.57,2530800120.0,239901826.66,410086859.15,649988685.81,170185032.49,6.72,25.68,9252377331.66,连续三个交易日内，涨幅偏离值累计达到20%的证券
002281.SZ,20260519,光迅科技,230.89,10.0,10.72,18012812609.0,3208126157.63,3272216531.76,6480342689.39,64090374.13,0.36,35.98,179978471467.08,日涨幅偏离值达到7%的前5只证券
002289.SZ,20260519,*ST宇顺,40.52,-4.9941,0.82,607267066.0,147780699.5,120951671.45,268732370.95,-26829028.05,-4.42,44.25,11119953561.16,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
002342.SZ,20260519,巨力索具,15.74,-10.0057,0.31,46621880.0,14474504.0,3702048.0,18176552.0,-10772456.0,-23.11,38.99,15026820600.0,日跌幅偏离值达到7%的前5只证券
002342.SZ,20260519,巨力索具,15.74,-10.0057,0.31,3102751889.0,518573312.77,393101494.9,911674807.67,-125471817.87,-4.04,29.38,15026820600.0,连续三个交易日内，跌幅偏离值累计达到20%的证券
