ts_code,trade_date,close,open,high,low,vol,amount,vwap
000428.SZ,20260908,5.02,5.01,5.07,5.01,5968899.84,29943861.76,5.02
000560.SZ,20260908,3.33,3.35,3.4,3.32,23465799.68,78648048.64,3.35
000592.SZ,20260908,7.96,8.0,8.06,7.92,15716400.64,125889484.8,8.01
000702.SZ,20260908,6.33,6.34,6.37,6.29,1851000.0,11730929.92,6.34
000735.SZ,20260908,6.7,6.65,6.79,6.65,7789580.16,51859138.56,6.66
000759.SZ,20260908,7.68,7.7,7.7,7.5,15283100.16,117590241.28,7.69
000798.SZ,20260908,11.92,11.96,11.96,11.85,4336000.0,51816401.92,11.95
000876.SZ,20260908,7.81,7.82,7.84,7.8,2987299.84,23357987.84,7.82
000892.SZ,20260908,5.71,5.7,5.74,5.67,5518300.16,31456591.36,5.7
000978.SZ,20260908,8.01,8.0,8.01,8.0,14043170.56,112407715.84,8.0
001222.SZ,20260908,16.82,17.0,17.15,16.82,529600.0,9003646.08,17.0
001229.SZ,20260908,39.89,39.99,39.99,39.67,135600.0,5413040.0,39.92
001296.SZ,20260908,22.38,22.19,22.67,22.1,732800.0,16299897.6,22.24
001316.SZ,20260908,29.47,29.52,29.52,29.47,62700.0,1850689.92,29.52
001330.SZ,20260908,6.44,6.45,6.53,6.36,11577799.68,74549657.6,6.44
001366.SZ,20260908,17.38,17.38,17.38,17.38,1211400.0,21054132.48,17.38
002124.SZ,20260908,2.55,2.58,2.61,2.55,20061400.32,51827368.96,2.58
002138.SZ,20260908,49.59,49.55,49.75,49.38,839000.0,41574039.04,49.55
002172.SZ,20260908,4.55,4.63,4.65,4.51,4720600.0,21794672.64,4.62
002290.SZ,20260908,68.38,68.37,69.1,68.26,293200.0,20105873.92,68.57
002403.SZ,20260908,13.65,13.65,13.65,13.65,7709400.32,105233315.84,13.65
002470.SZ,20260908,2.35,2.34,2.37,2.32,19258800.64,45181352.96,2.35
002483.SZ,20260908,6.19,6.18,6.25,6.18,4191160.0,25973657.6,6.2
