trade_date,ts_code,name,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,limit_times,up_stat,industry,turnover_ratio,amount,float_mv,total_mv,seal_amount
20260908,000011.SZ,深物业A,U,9.49,9.49,7.77,1,58406205.0,94345,104321,1.0,1/1,房地产开发,6.61,322931840.0,4996252903.07,5655841545.12,58406205.0
20260908,000020.SZ,深华发Ａ,U,13.7,13.7,11.21,0,21828662.0,100900,100900,1.0,1/1,光学光电,6.05,145809894.0,2481965856.7,3879308878.4,21828662.0
20260908,000059.SZ,华锦股份,U,6.15,6.15,5.03,0,45151934.0,143812,143812,1.0,1/1,炼化及贸,5.53,521373760.0,9836389870.05,9836571645.6,45151934.0
20260908,000523.SZ,红棉股份,U,3.96,3.96,3.24,0,201191958.0,92500,92500,1.0,1/1,综合Ⅱ,6.99,496869952.0,7107479493.84,7268455117.44,201191958.0
20260908,000560.SZ,我爱我家,U,3.44,3.44,2.82,3,57644231.0,93133,105154,1.0,4/8,房地产服务,27.65,2179212480.0,8058847129.36,8102922917.12,57644231.0
20260908,000620.SZ,盈新发展,U,3.32,3.32,2.72,7,44779164.0,102357,144609,1.0,1/1,房地产开发,12.08,1826275840.0,15510206065.8,19494426357.76,44779164.0
20260908,000679.SZ,大连友谊,U,7.21,7.21,5.9,0,60754307.0,141406,141406,1.0,1/1,一般零售,4.47,110322664.0,2569644000.0,2569644000.0,60754307.0
20260908,000759.SZ,中百集团,U,7.7,7.7,6.3,1,173749013.0,93006,93048,2.0,2/2,一般零售,9.02,454765152.0,5048936392.5,5051427057.6,173749013.0
20260908,000833.SZ,粤桂股份,U,22.83,22.83,18.68,0,122930965.0,95342,95342,1.0,1/1,综合Ⅱ,8.9,900474656.0,10358122865.16,19522320927.36,122930965.0
20260908,000890.SZ,法尔胜,U,9.16,9.16,7.5,1,60101508.0,104118,104815,1.0,1/1,环保设备,13.53,502817888.0,3842537981.36,3842656346.88,60101508.0
20260908,000912.SZ,泸天化,U,4.73,4.73,3.87,0,124946261.0,93451,93451,1.0,1/1,农化制品,3.13,227036275.0,7416640000.0,7416640000.0,124946261.0
20260908,000928.SZ,中钢国际,U,5.96,5.96,4.88,10,8393468.0,110242,144351,1.0,1/1,专业工程,6.27,528322480.0,8550377343.16,8550481959.04,8393468.0
20260908,000930.SZ,中粮科技,U,5.83,5.83,4.77,0,119326632.0,93118,93118,1.0,1/1,农产品加,2.17,232696012.0,10822246297.61,10823059192.0,119326632.0
20260908,000978.SZ,桂林旅游,U,8.01,8.01,6.55,0,165162915.0,93000,93000,2.0,2/2,旅游及景,5.46,204578866.0,3749653719.63,3749721300.0,165162915.0
20260908,000980.SZ,众泰汽车,U,1.84,1.84,1.5,4,38793314.0,93348,95642,1.0,1/1,汽车零部件,7.01,642105600.0,9278173943.76,9278287790.08,38793314.0
20260908,002068.SZ,黑猫股份,U,9.1,9.1,7.44,0,110913630.0,100821,100821,1.0,1/1,橡胶,7.34,478781728.0,6688552971.1,6691641320.0,110913630.0
20260908,002093.SZ,国脉科技,U,7.69,7.69,6.29,1,60235770.0,94136,94309,1.0,1/1,教育,2.71,206173399.0,7747675000.0,7747675000.0,60235770.0
