ts_code,trade_date,minute_freq,minute_rows,has_minute_data,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,reseal_speed_score,reseal_acceptance_score,intraday_vwap,intraday_vwap_position,late_volume_ratio,late_price_change_pct,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,limitup_path_score,limitup_quality_score,intraday_risk_score,intraday_tag
000560.SZ,20260923,1min,241,1,09:31:00,15:00:00,1,1,1.5544,1,1.0,100.0,78.6736,3.8403,0.5122,0.014596,0.0,0.0,31,0.0,80.0,84.6021,10.7,healthy_limitup
000850.SZ,20260923,1min,241,1,09:32:00,15:00:00,1,0,4.7312,0,,0.0,36.6129,4.5691,1.7702,0.045493,0.0,0.0,31,0.0,70.0,67.4839,8.25,neutral_limitup
000910.SZ,20260923,1min,241,1,09:31:00,15:00:00,1,0,6.3325,0,,0.0,27.0053,7.4335,1.9706,0.014253,0.0,0.0,31,0.0,70.0,64.6016,8.25,neutral_limitup
001234.SZ,20260923,1min,241,1,09:30:00,15:00:00,1,0,0.0,0,,0.0,65.0,32.18,-0.0,0.019034,0.0,0.0,31,0.0,70.0,76.0,8.25,healthy_limitup
002119.SZ,20260923,1min,241,1,11:08:00,15:00:00,1,0,0.0,0,,0.0,65.0,25.7989,4.3455,0.017354,0.0,0.0,31,0.0,45.0,64.75,12.0,neutral_limitup
002238.SZ,20260923,1min,241,1,09:30:00,15:00:00,1,0,0.0,0,,0.0,65.0,7.66,0.0,0.015078,0.0,0.0,31,0.0,70.0,76.0,8.25,healthy_limitup
002286.SZ,20260923,1min,241,1,10:13:00,15:00:00,1,0,0.5714,0,,0.0,61.5714,8.5007,2.933,0.008398,0.0,0.0,31,0.0,57.0,69.1214,10.2,neutral_limitup
002426.SZ,20260923,1min,241,1,09:34:00,15:00:00,1,0,2.7027,0,,0.0,48.7838,2.9179,1.4437,0.024941,0.0,0.0,31,0.0,70.0,71.1351,8.25,neutral_limitup
002541.SZ,20260923,1min,241,1,14:13:00,15:00:00,1,0,0.711,0,,0.0,60.7339,18.9649,3.8233,0.01262,0.0,0.0,31,0.0,45.0,63.4702,12.0,neutral_limitup
002614.SZ,20260923,1min,241,1,09:30:00,15:00:00,7,5,5.1519,5,6.4,80.4,2.2285,7.5366,0.4435,0.006124,0.0,0.0,31,0.0,36.08,41.9046,49.488,high_open_board_risk
002633.SZ,20260923,1min,241,1,11:18:00,15:00:00,1,0,0.5671,0,,0.0,61.5974,15.4211,2.911,0.04062,0.0,0.0,31,0.0,45.0,63.7292,12.0,neutral_limitup
002635.SZ,20260923,1min,241,1,09:50:00,15:00:00,2,1,2.3824,1,3.0,90.0,70.2058,16.4288,2.1984,0.019257,0.0,0.0,31,0.0,78.0,81.1617,13.5,healthy_limitup
002638.SZ,20260923,1min,241,1,14:14:00,15:00:00,1,0,1.2658,0,,0.0,57.4051,4.4866,5.6488,0.042937,0.0,0.0,31,0.0,45.0,62.4715,12.0,neutral_limitup
002819.SZ,20260923,1min,241,1,11:13:00,15:00:00,1,0,2.6815,0,,0.0,48.9109,23.3179,3.9545,0.036326,0.0,0.0,31,0.0,45.0,59.9233,12.0,neutral_limitup
002849.SZ,20260923,1min,241,1,10:17:00,15:00:00,1,0,2.6087,0,,0.0,49.3478,22.0393,4.3589,0.004544,0.0,0.0,31,0.0,57.0,65.4543,10.2,neutral_limitup
