ts_code,trade_date,close,open,high,low,vol,amount,vwap
000002.SZ,20260923,3.8,3.81,3.82,3.8,11594200.32,44173521.92,3.81
000020.SZ,20260923,14.2,14.27,14.3,14.17,354900.0,5062186.88,14.26
000402.SZ,20260923,2.77,2.76,2.78,2.76,1669900.0,4612272.0,2.76
000504.SZ,20260923,12.33,12.11,12.36,12.0,13076999.68,158620272.64,12.13
000532.SZ,20260923,13.21,13.34,13.47,13.21,2587900.0,34496314.88,13.33
000560.SZ,20260923,3.76,3.74,3.83,3.74,25077050.88,94064435.2,3.75
000566.SZ,20260923,4.92,4.95,4.97,4.92,1069700.0,5295256.96,4.95
000595.SZ,20260923,5.76,5.84,5.84,5.75,2196300.0,12808001.28,5.83
000607.SZ,20260923,4.83,4.98,4.98,4.81,13445099.52,66936309.76,4.98
000756.SZ,20260923,15.82,15.74,15.9,15.74,5233952.0,82496138.24,15.76
000829.SZ,20260923,9.38,9.38,9.38,9.36,352700.0,3307984.96,9.38
000910.SZ,20260923,7.2,7.3,7.31,7.18,7416000.0,54085831.68,7.29
000995.SZ,20260923,11.71,11.7,11.74,11.7,191400.0,2239880.0,11.7
001201.SZ,20260923,16.4,16.36,16.46,16.32,249300.0,4084040.0,16.38
001216.SZ,20260923,28.0,27.66,28.35,27.66,7021845.12,194456023.04,27.69
001234.SZ,20260923,32.18,32.18,32.18,32.18,1449329.92,46639441.92,32.18
001260.SZ,20260923,20.21,20.28,20.28,20.21,209600.0,4249820.16,20.28
001266.SZ,20260923,37.4,37.35,37.74,37.06,349000.0,13047961.6,37.39
001268.SZ,20260923,26.86,27.0,27.09,26.7,231200.0,6239022.08,26.99
001317.SZ,20260923,63.5,63.98,64.12,62.5,457500.0,29225681.92,63.88
001322.SZ,20260923,7.16,7.1,7.16,7.02,1160400.0,8237310.08,7.1
001373.SZ,20260923,31.3,31.12,31.32,31.12,90300.0,2812764.16,31.15
001376.SZ,20260923,12.83,12.8,13.0,12.8,747800.0,9592069.12,12.83
001389.SZ,20260923,197.0,196.2,197.29,195.49,592700.0,116366028.8,196.33
002022.SZ,20260923,6.12,6.17,6.19,6.12,573000.0,3535233.92,6.17
002042.SZ,20260923,4.01,4.0,4.02,4.0,1356300.0,5427610.24,4.0
002080.SZ,20260923,61.2,61.41,61.56,61.2,1347000.0,82750039.04,61.43
002084.SZ,20260923,6.29,6.3,6.35,6.28,3010300.16,18969024.0,6.3
002172.SZ,20260923,5.62,5.58,5.63,5.58,8999800.32,50302033.92,5.59
002178.SZ,20260923,5.32,5.21,5.35,5.21,7037900.16,36763031.04,5.22
002238.SZ,20260923,7.66,7.66,7.66,7.66,6320712.96,48416660.48,7.66
002246.SZ,20260923,27.34,27.33,27.47,27.33,759900.96,20797108.48,27.37
002259.SZ,20260923,4.92,4.91,5.0,4.9,2495600.0,12274928.64,4.92
002285.SZ,20260923,3.27,3.21,3.28,3.21,15300999.68,49290311.68,3.22
002290.SZ,20260923,75.13,74.8,75.66,74.67,500800.0,37502750.72,74.89
002301.SZ,20260923,9.43,9.45,9.45,9.3,2489000.0,23485043.2,9.44
002303.SZ,20260923,6.58,6.56,6.7,6.55,4871114.88,31995156.48,6.57
002313.SZ,20260923,9.8,9.67,9.81,9.58,2159700.0,20925984.0,9.69
002321.SZ,20260923,2.18,2.17,2.19,2.16,4303400.0,9344485.76,2.17
002349.SZ,20260923,8.75,8.78,8.8,8.74,2475100.0,21724503.04,8.78
002367.SZ,20260923,6.09,6.06,6.1,6.03,1490900.0,9035372.8,6.06
002388.SZ,20260923,7.92,7.93,7.98,7.9,1588400.0,12610496.0,7.94
002453.SZ,20260923,5.37,5.32,5.39,5.32,4704460.16,25058867.2,5.33
002467.SZ,20260923,5.03,5.01,5.07,5.01,9220248.96,46255600.64,5.02
002564.SZ,20260923,5.59,5.54,5.65,5.51,4883299.84,27093685.76,5.55
002585.SZ,20260923,11.89,11.9,11.93,11.84,3665600.0,43609134.08,11.9
002589.SZ,20260923,3.53,3.51,3.55,3.51,13560299.52,47683102.72,3.52
002614.SZ,20260923,7.39,7.57,7.57,7.28,14262200.32,107919923.2,7.57
002622.SZ,20260923,2.71,2.69,2.75,2.69,2145500.0,5800270.72,2.7
002672.SZ,20260923,4.3,4.19,4.32,4.19,3071849.92,12952199.68,4.22
002724.SZ,20260923,7.59,7.59,7.63,7.51,780000.0,5916760.32,7.59
002755.SZ,20260923,13.34,13.37,13.37,13.3,463200.0,6189292.16,13.36
002757.SZ,20260923,19.98,19.9,20.06,19.86,2716300.16,54108928.0,19.92
002792.SZ,20260923,35.29,35.38,35.38,35.12,521200.0,18426511.36,35.35
002795.SZ,20260923,8.06,8.06,8.1,8.01,313900.0,2531150.08,8.06
002860.SZ,20260923,18.39,18.39,18.39,18.39,0.0,0.0,18.39
002869.SZ,20260923,17.3,17.32,17.4,17.15,337700.0,5848154.24,17.32
002900.SZ,20260923,12.9,12.97,13.0,12.9,527000.0,6835358.08,12.97
002907.SZ,20260923,15.03,14.98,15.09,14.9,388600.0,5823914.24,14.99
002912.SZ,20260923,26.14,26.25,26.45,26.05,1797832.0,47162849.28,26.23
002963.SZ,20260923,23.81,23.71,23.9,23.71,192900.0,4579791.04,23.74
600127.SH,20260923,16.41,16.41,16.41,16.41,4094800.0,67195663.36,16.41
600218.SH,20260923,8.0,8.0,8.0,8.0,392300.0,3138400.0,8.0
600281.SH,20260923,4.87,4.87,4.87,4.87,2120200.0,10325374.08,4.87
600301.SH,20260923,48.8,48.52,48.8,48.52,221700.0,10758748.16,48.53
600325.SH,20260923,2.81,2.81,2.81,2.81,3422499.84,9617224.96,2.81
600403.SH,20260923,7.53,7.53,7.53,7.53,2599000.0,19570470.4,7.53
600448.SH,20260923,3.47,3.47,3.47,3.47,11618813.44,40317281.28,3.47
600503.SH,20260923,2.67,2.67,2.67,2.67,6416499.84,17132056.32,2.67
600587.SH,20260923,13.43,13.43,13.43,13.43,1339396.96,17988102.4,13.43
600593.SH,20260923,47.98,47.98,47.98,47.98,158300.0,7595233.92,47.98
600606.SH,20260923,1.52,1.52,1.52,1.52,8510700.8,12936266.24,1.52
600613.SH,20260923,9.1,9.1,9.1,9.1,1497100.0,13623609.6,9.1
600630.SH,20260923,8.93,8.94,9.0,8.91,3729600.0,33346398.72,8.94
600664.SH,20260923,9.42,9.42,9.42,9.42,19125424.64,180161495.04,9.42
600712.SH,20260923,5.77,5.77,5.77,5.77,631300.0,3642600.96,5.77
600714.SH,20260923,19.08,19.07,19.12,19.05,250000.0,4767504.0,19.07
600721.SH,20260923,14.08,13.94,14.09,13.94,3677200.0,51301872.64,13.95
600743.SH,20260923,2.8,2.8,2.8,2.8,34363100.16,96216678.4,2.8
600770.SH,20260923,6.97,6.97,6.97,6.97,9185500.16,64022937.6,6.97
600785.SH,20260923,11.19,11.19,11.19,11.19,516900.0,5784110.72,11.19
600812.SH,20260923,5.13,5.13,5.13,5.13,1366700.0,7011171.2,5.13
600815.SH,20260923,4.29,4.2,4.3,4.2,2723100.16,11462489.6,4.21
600825.SH,20260923,7.06,7.06,7.06,7.06,1302100.0,9192826.24,7.06
600857.SH,20260923,24.12,24.12,24.12,24.12,118000.0,2846160.0,24.12
600894.SH,20260923,7.65,7.65,7.65,7.65,198500.0,1518524.96,7.65
600992.SH,20260923,10.28,10.28,10.28,10.28,198300.0,2038524.0,10.28
601086.SH,20260923,18.16,18.16,18.16,18.16,2497100.0,45347338.24,18.16
601123.SH,20260923,18.32,18.1,18.37,18.09,1383547.04,25058460.16,18.11
601579.SH,20260923,37.83,37.83,37.83,37.83,1236496.96,46776678.4,37.83
601811.SH,20260923,18.46,18.46,18.46,18.46,7161100.16,132193904.64,18.46
603001.SH,20260923,11.62,11.62,11.62,11.62,408200.0,4743283.84,11.62
603020.SH,20260923,13.83,13.83,13.83,13.83,1002500.0,13864574.72,13.83
603042.SH,20260923,17.44,17.44,17.44,17.44,1059300.0,18474191.36,17.44
603068.SH,20260923,47.61,47.48,47.61,47.01,620100.0,29439080.96,47.48
