ts_code,trade_date,name,close,pct_change,turnover_rate,amount,l_sell,l_buy,l_amount,net_amount,net_rate,amount_rate,float_values,reason
000017.SZ,20260826,深中华A,9.46,10.0,24.11,961828274.0,140149190.86,86241351.6,226390542.46,-53907839.26,-5.6,23.54,4575007317.12,日涨幅偏离值达到7%的前5只证券
000428.SZ,20260826,华天酒店,4.75,9.9537,4.55,289648901.0,52841090.72,71491991.48,124333082.2,18650900.76,6.44,42.93,4839898500.0,连续三个交易日内，涨幅偏离值累计达到20%的证券
000997.SZ,20260826,新大陆,20.69,9.9947,8.97,1852710333.0,145962768.82,365191561.24,511154330.06,219228792.42,11.83,27.59,20843920792.89,日涨幅偏离值达到7%的前5只证券
001258.SZ,20260826,立新能源,13.52,10.0081,13.54,1586435690.0,136332101.16,488177085.0,624509186.16,351844983.84,22.18,39.37,12618508153.68,日涨幅偏离值达到7%的前5只证券
001268.SZ,20260826,联合精密,24.55,9.991,15.18,788985825.0,125359368.45,95219387.4,220578755.85,-30139981.05,-3.82,27.96,2315988497.35,连续三个交易日内，涨幅偏离值累计达到20%的证券
002015.SZ,20260826,协鑫能科,17.14,7.9345,13.12,7207130035.0,428323315.95,619796387.06,1048119703.01,191473071.11,2.66,14.54,27823783883.96,连续三个交易日内，涨幅偏离值累计达到20%的证券
002094.SZ,20260826,青岛金王,5.65,9.9222,14.99,743881631.0,156962784.68,131344832.12,288307616.8,-25617952.56,-3.44,38.76,3901062551.85,连续三个交易日内，涨幅偏离值累计达到20%的证券
002172.SZ,20260826,澳洋健康,4.74,2.5974,35.33,1320653622.0,163503973.0,137847414.76,301351387.76,-25656558.24,-1.94,22.82,3626767060.2,日换手率达到20%的前5只证券
002412.SZ,20260826,汉森制药,13.09,6.1638,37.11,2431762700.0,219438226.38,214957977.36,434396203.74,-4480249.02,-0.18,17.86,6516791050.0,日换手率达到20%的前5只证券
002418.SZ,20260826,康盛股份,4.46,10.1235,10.45,904597428.0,90818549.38,202512674.65,293331224.03,111694125.27,12.35,32.43,5068344000.0,连续三个交易日内，涨幅偏离值累计达到20%的证券
002437.SZ,20260826,誉衡药业,4.14,-3.7209,29.78,2645231075.0,432199407.92,347014092.88,779213500.8,-85185315.04,-3.22,29.46,8705079964.8,日换手率达到20%的前5只证券
002445.SZ,20260826,中南文化,3.6,-2.965,16.93,1532764853.0,266520126.11,172648409.93,439168536.04,-93871716.18,-6.12,28.65,8518515202.8,日振幅值达到15%的前5只证券
002491.SZ,20260826,通鼎互联,22.48,5.0467,28.84,7332403495.0,839272879.69,843805351.87,1683078231.56,4532472.18,0.06,22.95,26447018534.08,日振幅值达到15%的前5只证券
002581.SZ,20260826,*ST未名,5.2,-7.4733,4.66,100718121.0,28715886.0,15258644.0,43974530.0,-13457242.0,-13.36,43.66,2084114037.2,日跌幅偏离值达到7%的前5只证券
002667.SZ,20260826,*ST威领,19.13,-7.271,11.87,558411848.0,93974421.22,57778267.46,151752688.68,-36196153.76,-6.48,27.18,4526368430.0,日跌幅偏离值达到7%的前5只证券
002703.SZ,20260826,浙江世宝,17.46,10.0189,12.54,1269404874.0,307503139.76,256902684.6,564405824.36,-50600455.16,-3.99,44.46,10232399372.04,日涨幅偏离值达到7%的前5只证券
002703.SZ,20260826,浙江世宝,17.46,10.0189,12.54,2429251798.0,353210085.76,415356754.15,768566839.91,62146668.39,2.56,31.64,10232399372.04,连续三个交易日内，涨幅偏离值累计达到20%的证券
002726.SZ,20260826,ST龙大,2.66,-6.6667,8.12,301835941.0,34513711.17,32692784.89,67206496.06,-1820926.28,-0.6,22.27,3618439509.3,日跌幅偏离值达到7%的前5只证券
002731.SZ,20260826,*ST萃华,1.04,-9.5652,24.27,58958403.0,7165054.35,4794102.1,11959156.45,-2370952.25,-4.02,20.28,238842656.0,日换手率达到20%的前5只证券
002742.SZ,20260826,冀衡医药,5.15,10.0427,2.46,287574841.0,35127343.0,87709055.0,122836398.0,52581712.0,18.28,42.71,2698193783.45,连续三个交易日内，涨幅偏离值累计达到20%的证券
002855.SZ,20260826,捷荣技术,12.1,10.0,0.92,78076545.0,11935441.0,20675119.0,32610560.0,8739678.0,11.19,41.77,2979349507.2,连续三个交易日内，涨幅偏离值累计达到20%的证券
002867.SZ,20260826,周大生,11.2,-9.4584,3.24,392945851.0,57148409.0,31808185.12,88956594.12,-25340223.88,-6.45,22.64,12086388204.8,日跌幅偏离值达到7%的前5只证券
002949.SZ,20260826,华阳国际,13.68,9.9678,14.39,556760031.0,71400782.55,75508656.0,146909438.55,4107873.45,0.74,26.39,2078342700.48,连续三个交易日内，涨幅偏离值累计达到20%的证券
002963.SZ,20260826,豪尔赛,22.35,9.9902,6.94,442183542.0,77344366.0,91008243.0,168352609.0,13663877.0,3.09,38.07,3337756531.95,连续三个交易日内，涨幅偏离值累计达到20%的证券
003040.SZ,20260826,楚天龙,17.03,10.0129,23.8,1769610153.0,231572262.45,169724937.29,401297199.74,-61847325.16,-3.49,22.68,7780159893.74,日涨幅偏离值达到7%的前5只证券
003040.SZ,20260826,楚天龙,17.03,10.0129,23.8,2448059216.0,302259109.4,314180099.68,616439209.08,11920990.28,0.49,25.18,7780159893.74,连续三个交易日内，涨幅偏离值累计达到20%的证券
118076.SH,20260826,N先锋转,157.3,57.3,,60357900.0,11350770.0,51503170.0,62853940.0,40152400.0,66.52,104.14,,向不特定对象发行的可转债上市首日交易公开信息
300333.SZ,20260826,兆日科技,12.34,16.7455,26.86,1090662744.0,82980838.17,272552880.34,355533718.51,189572042.17,17.38,32.6,4131186026.78,日涨幅达到15%的前5只证券
300626.SZ,20260826,华瑞股份,26.07,-17.2381,9.0,445511014.0,169956658.0,61802406.0,231759064.0,-108154252.0,-24.28,52.02,4690032756.75,日跌幅达到15%的前5只证券
300647.SZ,20260826,超频三,6.77,16.323,17.78,526052561.0,89048102.56,74308088.5,163356191.06,-14740014.06,-2.8,31.05,3091467308.11,日涨幅达到15%的前5只证券
301117.SZ,20260826,ST佳缘,13.0,-8.3216,36.61,561780016.0,74368034.21,61421908.08,135789942.29,-12946126.13,-2.3,24.17,1506114805.0,日换手率达到30%的前5只证券
301177.SZ,20260826,迪阿股份,28.73,20.0084,1.9,203489782.0,24563732.96,41185470.98,65749203.94,16621738.02,8.17,32.31,11492287300.0,日涨幅达到15%的前5只证券
301516.SZ,20260826,中远通,19.58,-16.5744,44.06,640709171.0,181195787.75,119912227.37,301108015.12,-61283560.38,-9.56,47.0,1374035095.62,日换手率达到30%的前5只证券
301520.SZ,20260826,万邦医药,79.14,-3.8747,35.76,939752898.0,67523847.2,42907145.68,110430992.88,-24616701.52,-2.62,11.75,2587754779.02,日换手率达到30%的前5只证券
301591.SZ,20260826,肯特股份,42.0,5.4746,36.14,646931130.0,53994065.2,70823531.84,124817597.04,16829466.64,2.6,19.29,1877179416.0,日换手率达到30%的前5只证券
301630.SZ,20260826,同宇新材,196.81,19.9988,21.34,873589282.0,104617411.03,188780765.47,293398176.5,84163354.44,9.63,33.59,4129014757.0,日涨幅达到15%的前5只证券
301717.SZ,20260826,超纯应材,404.0,7.504,35.08,2437644838.0,368001576.56,382063638.16,750065214.72,14062061.6,0.58,30.77,7040251864.0,日换手率达到30%的前5只证券
600103.SH,20260826,青山纸业,3.47,10.1587,10.18,755668968.0,110977405.94,148159921.5,259137327.44,37182515.56,4.92,34.29,7676781793.09,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
600103.SH,20260826,青山纸业,3.47,10.1587,10.18,1269130514.0,158647201.54,215938275.7,374585477.24,57291074.16,4.51,29.52,7676781793.09,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券
600127.SH,20260826,金健米业,9.8,5.2632,47.39,2922678175.0,309715445.51,277356908.77,587072354.28,-32358536.74,-1.11,20.09,6289475536.4,有价格涨跌幅限制的日换手率达到20%的前五只证券
600272.SH,20260826,开开实业,21.1,10.0104,34.56,1142225833.0,75617490.0,92812758.0,168430248.0,17195268.0,1.51,14.75,3412400000.0,有价格涨跌幅限制的日换手率达到20%的前五只证券
600272.SH,20260826,开开实业,21.1,10.0104,34.56,3087378718.0,192563496.63,191973497.11,384536993.74,-589999.52,-0.02,12.46,3412400000.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券
600371.SH,20260826,万向德农,9.54,10.0346,16.52,452229232.0,67329291.41,75958708.0,143287999.41,8629416.59,1.91,31.68,2791194120.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
600371.SH,20260826,万向德农,9.54,10.0346,16.52,858490659.0,82416174.78,135305159.0,217721333.78,52888984.22,6.16,25.36,2791194120.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券
600468.SH,20260826,百利电气,6.57,10.0503,4.13,293780927.0,13249226.0,137796616.0,151045842.0,124547390.0,42.39,51.41,7146421058.97,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
600491.SH,20260826,ST龙元,1.63,-9.4444,8.74,227061961.0,23353931.28,23961787.0,47315718.28,607855.72,0.27,20.84,2493505466.65,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
600508.SH,20260826,上海能源,11.45,5.3358,10.85,1218008044.0,166291661.88,174952211.97,341243873.85,8660550.09,0.71,28.02,11585169540.0,有价格涨跌幅限制的日价格振幅达到15%的前五只证券
600613.SH,20260826,神奇制药,10.55,2.7264,29.03,1428820461.0,172370728.0,105783291.32,278154019.32,-66587436.68,-4.66,19.47,5083325566.5,有价格涨跌幅限制的日换手率达到20%的前五只证券
600721.SH,20260826,百花医药,15.16,1.3369,33.84,1942306029.0,102566401.0,92739042.0,195305443.0,-9827359.0,-0.51,10.06,5829742146.6,有价格涨跌幅限制的日换手率达到20%的前五只证券
600984.SH,20260826,建设机械,4.66,-5.668,15.13,935375267.0,115114927.33,57765908.9,172880836.23,-57349018.43,-6.13,18.48,5857824690.5,有价格涨跌幅限制的日价格振幅达到15%的前五只证券
603106.SH,20260826,恒银科技,8.2,10.0671,10.02,415275211.0,25854630.96,86587712.0,112442342.96,60733081.04,14.62,27.08,4268264000.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
603156.SH,20260826,养元饮品,41.59,-3.189,1.88,3090537867.0,412543810.66,234999502.25,647543312.91,-177544308.41,-5.74,20.95,52414943969.94,非S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券
603279.SH,20260826,景津装备,11.48,-9.0333,5.33,355755955.0,109722972.42,35786649.11,145509621.53,-73936323.31,-20.78,40.9,6616762040.0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
603395.SH,20260826,红四方,28.81,0.9107,36.04,666759089.0,102552565.01,69603986.0,172156551.01,-32948579.01,-4.94,25.82,1872650000.0,有价格涨跌幅限制的日换手率达到20%的前五只证券
603516.SH,20260826,淳中科技,89.88,-9.3495,5.83,1082660974.0,164671473.22,161861314.4,326532787.62,-2810158.82,-0.26,30.16,18269752916.52,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
603800.SH,20260826,洪田股份,60.39,-8.7213,4.82,619029790.0,192814046.98,119170640.3,311984687.28,-73643406.68,-11.9,50.4,12561120000.0,有价格涨跌幅限制的日价格振幅达到15%的前五只证券
603838.SH,20260826,*ST四通,12.83,10.0343,1.68,66152466.0,17721489.0,16619265.0,34340754.0,-1102224.0,-1.67,51.91,4105805280.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
603959.SH,20260826,ST百利,4.66,-10.0386,6.03,143380478.0,31166922.2,13001469.0,44168391.2,-18165453.2,-12.67,30.81,2284793302.72,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
605305.SH,20260826,中际联合,33.88,-9.7015,6.72,490736638.0,226296001.48,28281556.66,254577558.14,-198014444.82,-40.35,51.88,7200177600.0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
688185.SH,20260826,康希诺,85.62,20.0,4.82,466118200.0,38938906.11,167359761.89,206298668.0,128420855.78,27.55,44.26,9792607783.62,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券
688828.SH,20260826,国仪公司,118.5,15.0932,39.59,1165348100.0,186089405.4,226569715.36,412659120.76,40480309.96,3.47,35.41,3085625410.5,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券
688828.SH,20260826,国仪公司,118.5,15.0932,39.59,2682339400.0,408920930.02,549367634.29,958288564.31,140446704.27,5.24,35.73,3085625410.5,有价格涨跌幅限制的连续3个交易日内收盘价格涨幅偏离值累计达到30%的证券
920093.BJ,20260826,信胜科技,20.07,2.5026,26.96,134644000.0,22902444.09,14171988.03,37074432.12,-8730456.06,-6.48,27.54,505764000.0,当日换手率达到20%的前5只股票
920176.BJ,20260826,维琪科技,64.05,5.3801,44.31,221680600.0,51116403.72,26044661.69,77161065.41,-25071742.03,-11.31,34.81,509005350.0,当日换手率达到20%的前5只股票
