ts_code,trade_date,minute_freq,minute_rows,has_minute_data,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,reseal_speed_score,reseal_acceptance_score,intraday_vwap,intraday_vwap_position,late_volume_ratio,late_price_change_pct,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,limitup_path_score,limitup_quality_score,intraday_risk_score,intraday_tag
000632.SZ,20260826,1min,241,1,09:30:00,15:00:00,1,0,0.0,0,,0.0,65.0,4.0,0.0,0.13509,0.0,0.0,31,0.0,70.0,76.0,8.25,healthy_limitup
000677.SZ,20260826,1min,241,1,10:54:00,15:00:00,1,0,2.1164,0,,0.0,52.3016,1.8122,4.2954,0.015466,0.0,0.0,31,0.0,57.0,66.3405,10.2,neutral_limitup
002026.SZ,20260826,1min,241,1,13:01:00,14:03:00,2,1,2.6446,0,,0.0,37.1322,11.6866,1.826,0.085806,-0.6678,1.6529,0,70.0,17.5,26.5147,62.575,late_withdraw_risk
002078.SZ,20260826,1min,241,1,09:33:00,13:47:00,3,7,1.5062,6,2.3333,93.3333,4.6293,15.194,-0.6188,0.09882,0.1326,1.1133,0,70.0,1.1667,9.4138,68.9917,late_withdraw_risk
002719.SZ,20260826,1min,241,1,10:48:00,15:00:00,1,0,2.6588,0,,0.0,49.0473,6.5436,3.4592,0.011576,0.0,0.0,31,0.0,57.0,65.3642,10.2,neutral_limitup
300010.SZ,20260826,1min,241,1,,,0,0,,0,,0.0,0.0,2.6167,3.5656,0.150573,-1.8116,,0,0.0,0.0,0.0,80.0,no_limit_touch
300122.SZ,20260826,1min,241,1,,,0,0,,0,,0.0,0.0,14.3987,-1.5886,0.058479,-0.7008,,0,0.0,0.0,0.0,80.0,no_limit_touch
300328.SZ,20260826,1min,241,1,,,0,0,,0,,0.0,0.0,16.6166,4.2931,0.171676,2.0612,,0,0.0,0.0,0.0,80.0,no_limit_touch
300333.SZ,20260826,1min,241,1,10:26:00,13:42:00,1,2,5.1262,1,1.0,100.0,45.2429,12.1277,1.7503,0.091112,0.0811,2.6814,0,70.0,39.5,38.8479,41.975,late_withdraw_risk
300561.SZ,20260826,1min,241,1,,,0,0,,0,,0.0,0.0,16.7128,-0.2561,0.091999,-1.3609,,0,0.0,0.0,0.0,80.0,no_limit_touch
