ts_code,trade_date,close,open,high,low,vol,amount,vwap
000017.SZ,20260826,8.81,8.84,8.86,8.73,7373500.16,65164830.72,8.84
000065.SZ,20260826,10.18,10.17,10.25,10.17,1393300.0,14180720.64,10.18
000428.SZ,20260826,4.46,4.5,4.56,4.44,3052499.84,13734041.6,4.5
000560.SZ,20260826,2.38,2.39,2.42,2.36,11388299.52,27243991.04,2.39
000620.SZ,20260826,3.42,3.44,3.45,3.42,9503399.68,32682511.36,3.44
000659.SZ,20260826,2.86,2.87,2.88,2.85,788700.0,2263384.0,2.87
000695.SZ,20260826,15.36,15.3,15.38,15.3,741700.0,11358325.76,15.31
000723.SZ,20260826,3.89,3.87,3.9,3.87,11231299.84,43523118.08,3.88
000779.SZ,20260826,10.25,10.2,10.25,10.1,3072099.84,31341532.16,10.2
000925.SZ,20260826,8.34,8.34,8.37,8.33,1401000.0,11685402.88,8.34
000931.SZ,20260826,5.74,5.68,5.74,5.65,12323064.32,70333440.0,5.71
001268.SZ,20260826,22.29,22.09,22.31,22.08,877280.0,19396977.92,22.11
002015.SZ,20260826,15.76,15.77,15.85,15.66,4844643.84,76368209.92,15.76
002017.SZ,20260826,16.05,16.0,16.23,16.0,1964600.0,31452695.04,16.01
002041.SZ,20260826,10.89,10.88,10.99,10.86,4506800.0,49078133.76,10.89
002052.SZ,20260826,8.7,8.77,8.78,8.7,195600.0,1715032.0,8.77
002084.SZ,20260826,4.79,4.79,4.79,4.79,543100.0,2601448.96,4.79
002094.SZ,20260826,5.14,5.05,5.14,5.05,3651900.16,18483672.32,5.06
002172.SZ,20260826,4.89,4.91,5.05,4.86,16122800.64,79277025.28,4.92
002259.SZ,20260826,4.19,4.21,4.24,4.19,576700.0,2427545.92,4.21
002277.SZ,20260826,6.48,6.49,6.53,6.48,1851600.0,12020857.6,6.49
002412.SZ,20260826,13.46,13.45,13.56,13.31,19401300.48,261295800.32,13.47
002418.SZ,20260826,4.46,4.46,4.46,4.46,19140400.64,85366184.96,4.46
002445.SZ,20260826,4.08,4.08,4.08,4.08,11832999.68,48278640.64,4.08
002451.SZ,20260826,8.0,8.0,8.08,7.95,1463300.0,11701617.92,8.0
002478.SZ,20260826,6.85,6.9,6.92,6.81,1484300.0,10228872.96,6.89
002580.SZ,20260826,21.03,21.0,21.09,21.0,1516443.04,31857136.64,21.01
002651.SZ,20260826,8.36,8.33,8.39,8.33,551500.0,4597484.16,8.34
002686.SZ,20260826,7.47,7.33,7.48,7.32,5149045.12,37915717.12,7.36
002713.SZ,20260826,10.0,10.0,10.09,9.92,927500.0,9276097.28,10.0
002716.SZ,20260826,10.87,10.99,11.0,10.87,10028899.84,110154874.88,10.98
002742.SZ,20260826,5.15,5.15,5.15,5.15,4707800.0,24245171.2,5.15
002855.SZ,20260826,12.1,12.1,12.1,12.1,1085800.0,13138179.84,12.1
