trade_date,industry,limit_up_count,rank
20260513,电气设备,15,1
20260513,元器件,11,2
20260513,专用机械,6,3
20260513,化工原料,6,4
20260513,火力发电,5,5
20260513,半导体,4,6
20260513,汽车配件,4,7
20260513,供气供热,3,8
20260513,塑料,3,9
20260513,建筑工程,3,10
