trade_date,industry,limit_up_count,rank
20260515,化工原料,8,1
20260515,汽车配件,5,2
20260515,电气设备,4,3
20260515,专用机械,3,4
20260515,元器件,3,5
20260515,塑料,2,6
20260515,家用电器,2,7
20260515,文教休闲,2,8
20260515,火力发电,2,9
20260515,中成药,1,10
