ts_code,trade_date,turnover_rate,turnover_rate_f,volume_ratio,total_mv,float_mv
002997.SZ,20260528,2.4205,4.1303,0.78,653919.8193,
000898.SZ,20260528,0.3636,1.4074,0.76,1901951.9154,
300418.SZ,20260528,6.777,9.3947,1.42,5609983.1549,
688079.SH,20260528,8.7782,19.4247,0.64,913194.7848,
000547.SZ,20260528,5.6051,7.042,0.94,3483062.3582,
300579.SZ,20260528,1.0839,2.2736,0.8,641520.0,
300907.SZ,20260528,10.1919,26.4725,1.18,424128.0,
601236.SH,20260528,0.203,0.8758,0.68,3216849.24,
688091.SH,20260528,7.8239,14.4369,2.55,1066590.7824,
000669.SZ,20260528,1.1896,1.5003,0.63,283050.0596,
300144.SZ,20260528,0.961,1.6129,0.99,1724414.9834,
300140.SZ,20260528,1.4443,1.7097,0.78,1890430.8798,
688282.SH,20260528,1.512,4.4384,0.62,709544.0,
600339.SH,20260528,1.1649,4.1902,0.56,1987600.4997,
002365.SZ,20260528,2.8361,3.1403,0.89,346841.3025,
600691.SH,20260528,1.4444,2.9251,0.96,653395.0368,
002236.SZ,20260528,2.3975,3.1425,1.48,5659092.6501,
002385.SZ,20260528,1.5409,1.7582,0.77,1427626.0836,
300200.SZ,20260528,2.7323,3.8424,0.56,428818.34,
301182.SZ,20260528,4.2676,9.7492,0.64,809597.5433,
301291.SZ,20260528,8.1202,8.1202,1.06,1916065.4192,
600272.SH,20260528,1.3403,2.2433,0.89,295746.0901,
600906.SH,20260528,2.7309,4.4978,1.17,2144945.0,
002799.SZ,20260528,1.9702,3.6864,0.96,244830.6,
300411.SZ,20260528,2.3552,2.5188,0.72,332533.3657,
600956.SH,20260528,2.2881,18.5744,3.03,4120088.7756,
300818.SZ,20260528,3.8466,4.6875,0.8,552899.0502,
601616.SH,20260528,2.321,3.2473,0.84,373909.7897,
300207.SZ,20260528,3.0028,3.925,0.85,4409892.8586,
003029.SZ,20260528,1.6702,2.6177,0.62,376784.9617,
301491.SZ,20260528,2.2631,2.2631,0.79,584499.0,
003000.SZ,20260528,0.9709,1.3074,0.8,480202.2793,
600854.SH,20260528,2.4974,3.6836,0.82,260248.7275,
001267.SZ,20260528,8.6035,12.2904,1.29,4754172.1253,
301319.SZ,20260528,8.9001,17.1643,1.24,1959025.8513,
603108.SH,20260528,5.0901,7.0902,0.81,793869.8934,
688456.SH,20260528,7.4832,11.8539,0.94,937708.36,
001211.SZ,20260528,7.1098,12.2325,0.64,315648.0,
301446.SZ,20260528,16.5571,16.5571,1.79,517920.0,
000711.SZ,20260528,4.7995,5.1444,0.98,1919399.445,
002594.SZ,20260528,0.9023,1.2806,0.88,87415690.2532,
301125.SZ,20260528,2.5427,4.9233,1.26,336342.2536,
000025.SZ,20260528,0.9155,1.9846,0.96,613827.0477,
600939.SH,20260528,0.6812,2.7283,0.96,526985.5595,
002481.SZ,20260528,0.9348,1.5438,1.14,516918.8335,
301163.SZ,20260528,2.3367,3.4164,0.72,223257.6,
920284.BJ,20260528,3.1765,3.957,0.65,312994.7216,
300086.SZ,20260528,2.4847,3.5085,0.85,301292.3601,
300514.SZ,20260528,2.0429,2.7047,0.89,226600.0,
600149.SH,20260528,5.1746,7.9982,0.88,218592.0,
000869.SZ,20260528,0.2995,1.2431,0.75,1171201.9081,
002752.SZ,20260528,1.6536,4.5813,0.78,667235.3136,
688667.SH,20260528,2.3874,5.1817,0.77,670286.213,
000525.SZ,20260528,3.2767,4.1656,1.99,650276.112,
301238.SZ,20260528,5.4673,19.3045,2.13,1827466.5836,
301197.SZ,20260528,2.9002,4.0135,0.7,377049.12,
300227.SZ,20260528,6.3517,7.1061,1.29,663316.1582,
