ts_code,trade_date,name,close,pct_change,turnover_rate,amount,l_sell,l_buy,l_amount,net_amount,net_rate,amount_rate,float_values,reason
000063.SZ,20260528,中兴通讯,38.3,9.9943,5.53,8163250332.0,862055934.83,1611738271.46,2473794206.29,749682336.63,9.18,30.3,154257893185.6,日涨幅偏离值达到7%的前5只证券
000417.SZ,20260528,合百集团,7.61,-9.2968,18.03,3676764210.0,395121449.7,405962463.17,801083912.87,10841013.47,0.29,21.79,5928398902.11,连续三个交易日内，跌幅偏离值累计达到20%的证券
000509.SZ,20260528,华塑控股,5.73,9.9808,5.73,1575247585.0,197519481.27,286964325.2,484483806.47,89444843.93,5.68,30.76,6149005149.84,连续三个交易日内，涨幅偏离值累计达到20%的证券
000518.SZ,20260528,四环生物,3.56,-9.4148,15.42,2481157531.0,199049088.69,173422688.0,372471776.69,-25626400.69,-1.03,15.01,3665147067.08,连续三个交易日内，跌幅偏离值累计达到20%的证券
000539.SZ,20260528,粤电力A,8.07,9.9455,5.85,2446506626.0,202222921.93,462093238.04,664316159.97,259870316.11,10.62,27.15,22426374354.93,连续三个交易日内，涨幅偏离值累计达到20%的证券
000636.SZ,20260528,风华高科,48.64,9.9955,13.23,7325594524.0,1299406882.83,1388697466.23,2688104349.06,89290583.4,1.22,36.69,56277117719.04,日涨幅偏离值达到7%的前5只证券
001225.SZ,20260528,和泰机电,51.27,-10.0053,7.09,76677143.0,12554574.0,14385270.0,26939844.0,1830696.0,2.39,35.13,1078657891.71,日跌幅偏离值达到7%的前5只证券
001257.SZ,20260528,盛龙股份,28.0,-1.4432,47.58,1851802468.0,287746150.84,257127366.84,544873517.68,-30618784.0,-1.65,29.42,3834543664.0,日换手率达到20%的前5只证券
002012.SZ,20260528,凯恩股份,8.69,-9.9482,18.61,762889671.0,106093469.0,89527323.99,195620792.99,-16566145.01,-2.17,25.64,4063665334.3,日跌幅偏离值达到7%的前5只证券
002181.SZ,20260528,粤传媒,16.0,6.6667,11.18,6204579130.0,670398257.96,638830240.7,1309228498.66,-31568017.26,-0.51,21.1,18152593664.0,连续三个交易日内，涨幅偏离值累计达到20%的证券
002214.SZ,20260528,*ST大立,15.65,-4.9787,0.47,189025642.0,52006891.6,51340977.0,103347868.6,-665914.6,-0.35,54.67,7487220619.45,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
002297.SZ,20260528,博云新材,22.9,-3.3347,40.79,5172150119.0,314787068.38,391660544.37,706447612.75,76873475.99,1.49,13.66,13124100355.1,日换手率达到20%的前5只证券
002297.SZ,20260528,博云新材,22.9,-3.3347,40.79,6253779967.0,468333490.4,334264035.91,802597526.31,-134069454.49,-2.14,12.83,13124100355.1,连续三个交易日内，跌幅偏离值累计达到20%的证券
002421.SZ,20260528,达实智能,4.57,-0.2183,37.1,3447404733.0,361138040.77,497164276.92,858302317.69,136026236.15,3.95,24.9,9155433740.02,日换手率达到20%的前5只证券
002428.SZ,20260528,云南锗业,89.85,10.0024,13.83,7780544036.0,590892680.52,1569588743.15,2160481423.67,978696062.63,12.58,27.77,58675250906.25,日涨幅偏离值达到7%的前5只证券
002442.SZ,20260528,龙星科技,6.57,-10.0,9.12,297376106.0,43237520.0,19515831.0,62753351.0,-23721689.0,-7.98,21.1,3236795141.31,日跌幅偏离值达到7%的前5只证券
002484.SZ,20260528,江海股份,74.07,9.9941,2.71,2571723433.0,435598720.77,386760628.45,822359349.22,-48838092.32,-1.9,31.98,60772380668.55,连续三个交易日内，涨幅偏离值累计达到20%的证券
002535.SZ,20260528,林州重机,2.45,-9.9265,1.09,19880770.0,5820269.0,11890340.0,17710609.0,6070071.0,30.53,89.08,1828431349.5,日跌幅偏离值达到7%的前5只证券
002535.SZ,20260528,林州重机,2.45,-9.9265,1.09,84446857.0,12214840.8,16444168.5,28659009.3,4229327.7,5.01,33.94,1828431349.5,连续三个交易日内，跌幅偏离值累计达到20%的证券
002579.SZ,20260528,中京电子,18.19,9.9758,40.37,3988891223.0,364980197.06,376756521.24,741736718.3,11776324.18,0.3,18.6,10612262351.86,日涨幅偏离值达到7%的前5只证券
002635.SZ,20260528,安洁科技,17.23,-4.384,16.41,1154173590.0,211811614.26,187437858.85,399249473.11,-24373755.41,-2.11,34.59,6815035468.07,日振幅值达到15%的前5只证券
002636.SZ,20260528,金安国纪,53.5,9.9918,9.3,3440859023.0,228799349.89,567079797.77,795879147.66,338280447.88,9.83,23.13,38750874809.5,日涨幅偏离值达到7%的前5只证券
002771.SZ,20260528,真视通,16.72,1.3948,32.09,930716539.0,102604177.8,148898225.41,251502403.21,46294047.61,4.97,27.02,2917885031.6,日换手率达到20%的前5只证券
002798.SZ,20260528,帝欧水华,6.72,-10.0402,12.11,405774897.0,70715288.5,81212437.63,151927726.13,10497149.13,2.59,37.44,3254932356.48,日跌幅偏离值达到7%的前5只证券
