ts_code,time,open,close,high,low,vol,amount
002047.SZ,2026-06-25 09:30:00,4.74,4.77,4.77,4.7,581300.0,2753497.0
002047.SZ,2026-06-25 09:31:00,4.78,4.77,4.82,4.76,739100.0,3529659.0
002047.SZ,2026-06-25 09:32:00,4.76,4.68,4.76,4.68,553200.0,2621890.0
002047.SZ,2026-06-25 09:33:00,4.7,4.67,4.7,4.66,537000.0,2511335.0
002047.SZ,2026-06-25 09:34:00,4.67,4.64,4.67,4.61,731500.0,3391127.0
002047.SZ,2026-06-25 09:35:00,4.62,4.66,4.66,4.62,281100.0,1303976.0
002047.SZ,2026-06-25 09:36:00,4.66,4.65,4.68,4.65,663700.0,3093767.0
002047.SZ,2026-06-25 09:37:00,4.65,4.71,4.71,4.65,262500.0,1228818.0
002047.SZ,2026-06-25 09:38:00,4.71,4.72,4.74,4.71,435800.0,2059184.0
002047.SZ,2026-06-25 09:39:00,4.73,4.72,4.73,4.71,589900.0,2783665.0
002047.SZ,2026-06-25 09:40:00,4.71,4.73,4.73,4.71,177400.0,837240.0
002047.SZ,2026-06-25 09:41:00,4.73,4.68,4.73,4.68,269600.0,1269250.0
002047.SZ,2026-06-25 09:42:00,4.68,4.69,4.7,4.68,154900.0,726808.0
002047.SZ,2026-06-25 09:43:00,4.69,4.72,4.72,4.68,331800.0,1558796.0
002047.SZ,2026-06-25 09:44:00,4.72,4.75,4.76,4.72,140500.0,665509.0
002047.SZ,2026-06-25 09:45:00,4.74,4.76,4.77,4.74,305600.0,1454566.0
002047.SZ,2026-06-25 09:46:00,4.75,4.71,4.75,4.71,428200.0,2029921.0
002047.SZ,2026-06-25 09:47:00,4.71,4.7,4.71,4.7,211200.0,993291.0
002047.SZ,2026-06-25 09:48:00,4.71,4.73,4.73,4.71,139700.0,659006.0
002047.SZ,2026-06-25 09:49:00,4.73,4.72,4.73,4.71,189300.0,894177.0
002047.SZ,2026-06-25 09:50:00,4.72,4.75,4.75,4.72,244100.0,1155557.0
002047.SZ,2026-06-25 09:51:00,4.74,4.75,4.75,4.74,208500.0,989380.0
002047.SZ,2026-06-25 09:52:00,4.74,4.76,4.76,4.74,175700.0,834571.0
002047.SZ,2026-06-25 09:53:00,4.76,4.76,4.77,4.76,420500.0,2003462.0
002047.SZ,2026-06-25 09:54:00,4.76,4.74,4.76,4.74,182800.0,869122.0
002047.SZ,2026-06-25 09:55:00,4.74,4.73,4.74,4.73,95400.0,452146.0
002047.SZ,2026-06-25 09:56:00,4.73,4.73,4.74,4.73,82100.0,388439.0
002047.SZ,2026-06-25 09:57:00,4.73,4.73,4.73,4.72,265900.0,1257162.0
002047.SZ,2026-06-25 09:58:00,4.72,4.72,4.73,4.72,30400.0,143643.0
002047.SZ,2026-06-25 09:59:00,4.72,4.72,4.73,4.72,103100.0,487255.0
002047.SZ,2026-06-25 10:00:00,4.72,4.73,4.73,4.72,113700.0,537191.0
002047.SZ,2026-06-25 10:01:00,4.73,4.72,4.73,4.72,21600.0,102028.0
002047.SZ,2026-06-25 10:02:00,4.72,4.72,4.73,4.71,157900.0,745285.0
002047.SZ,2026-06-25 10:03:00,4.71,4.71,4.72,4.71,56800.0,267565.0
002047.SZ,2026-06-25 10:04:00,4.71,4.7,4.71,4.7,442300.0,2082947.0
002047.SZ,2026-06-25 10:05:00,4.71,4.68,4.71,4.68,786300.0,3691331.0
002047.SZ,2026-06-25 10:06:00,4.67,4.7,4.71,4.67,90000.0,421971.0
002047.SZ,2026-06-25 10:07:00,4.7,4.7,4.71,4.69,91300.0,429169.0
002047.SZ,2026-06-25 10:08:00,4.7,4.69,4.71,4.69,82300.0,386993.0
002047.SZ,2026-06-25 10:09:00,4.7,4.69,4.7,4.69,130900.0,615148.0
002047.SZ,2026-06-25 10:10:00,4.7,4.69,4.7,4.69,60900.0,285761.0
002047.SZ,2026-06-25 10:11:00,4.7,4.69,4.7,4.69,60300.0,282817.0
002047.SZ,2026-06-25 10:12:00,4.69,4.7,4.7,4.69,26500.0,124361.0
002047.SZ,2026-06-25 10:13:00,4.7,4.69,4.7,4.69,85300.0,400660.0
002047.SZ,2026-06-25 10:14:00,4.71,4.71,4.71,4.7,129900.0,610804.0
002047.SZ,2026-06-25 10:15:00,4.7,4.7,4.7,4.69,115300.0,541832.0
002047.SZ,2026-06-25 10:16:00,4.71,4.69,4.71,4.69,80500.0,378092.0
002047.SZ,2026-06-25 10:17:00,4.69,4.69,4.7,4.69,14800.0,69414.0
002047.SZ,2026-06-25 10:18:00,4.7,4.68,4.7,4.68,259200.0,1215934.0
002047.SZ,2026-06-25 10:19:00,4.68,4.68,4.69,4.68,425400.0,1994877.0
002047.SZ,2026-06-25 10:20:00,4.68,4.68,4.68,4.67,249600.0,1167959.0
002047.SZ,2026-06-25 10:21:00,4.67,4.69,4.69,4.67,98100.0,459530.0
002047.SZ,2026-06-25 10:22:00,4.68,4.68,4.68,4.68,100100.0,468495.0
002047.SZ,2026-06-25 10:23:00,4.68,4.67,4.68,4.67,36400.0,170335.0
002047.SZ,2026-06-25 10:24:00,4.68,4.67,4.68,4.67,153400.0,717937.0
002047.SZ,2026-06-25 10:25:00,4.68,4.68,4.68,4.67,22800.0,106627.0
002047.SZ,2026-06-25 10:26:00,4.68,4.67,4.68,4.67,80700.0,376944.0
