trade_date,industry,limit_up_count,rank
20260603,化工原料,10,1
20260603,汽车配件,5,2
20260603,元器件,4,3
20260603,专用机械,3,4
20260603,家用电器,3,5
20260603,小金属,3,6
20260603,火力发电,3,7
20260603,通信设备,3,8
20260603,供气供热,2,9
20260603,塑料,2,10
