ts_code,trade_date,minute_freq,minute_rows,has_minute_data,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,reseal_speed_score,reseal_acceptance_score,intraday_vwap,intraday_vwap_position,late_volume_ratio,late_price_change_pct,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,limitup_path_score,limitup_quality_score,intraday_risk_score,intraday_tag
000610.SZ,20260901,1min,241,1,09:39:00,15:00:00,4,2,2.0188,2,13.5,56.5,48.6619,7.3822,0.6469,0.001742,0.0,0.0,31,0.0,61.3,67.1836,32.08,neutral_limitup
002514.SZ,20260901,1min,241,1,10:33:00,15:00:00,1,0,0.9709,0,,0.0,59.1748,1.9946,3.2791,0.019679,0.0,0.0,31,0.0,57.0,68.4024,10.2,neutral_limitup
300079.SZ,20260901,1min,241,1,,,0,0,,0,,0.0,0.0,5.0957,3.2239,0.156739,0.1905,,0,0.0,0.0,0.0,80.0,no_limit_touch
300158.SZ,20260901,1min,241,1,,,0,0,,0,,0.0,0.0,5.6509,-0.1926,0.074427,-0.3534,,0,0.0,0.0,0.0,80.0,no_limit_touch
300380.SZ,20260901,1min,241,1,,,0,0,,0,,0.0,0.0,31.9336,0.8029,0.085359,0.6567,,0,0.0,0.0,0.0,80.0,no_limit_touch
300386.SZ,20260901,1min,241,1,,,0,0,,0,,0.0,0.0,12.7952,0.428,0.136269,0.3906,,0,0.0,0.0,0.0,80.0,no_limit_touch
300399.SZ,20260901,1min,241,1,11:05:00,11:06:00,1,1,8.3187,0,,0.0,3.0876,21.1454,1.0149,0.088333,-0.6512,6.4799,0,100.0,10.0,5.4263,71.2,late_withdraw_risk
300426.SZ,20260901,1min,241,1,,,0,0,,0,,0.0,0.0,7.3437,4.9878,0.090705,1.3141,,0,0.0,0.0,0.0,80.0,no_limit_touch
300530.SZ,20260901,1min,241,1,,,0,0,,0,,0.0,0.0,20.4176,3.587,0.152321,1.0029,,0,0.0,0.0,0.0,80.0,no_limit_touch
300550.SZ,20260901,1min,241,1,,,0,0,,0,,0.0,0.0,14.9192,-0.0614,0.066439,-0.134,,0,0.0,0.0,0.0,80.0,no_limit_touch
300582.SZ,20260901,1min,241,1,,,0,0,,0,,0.0,0.0,12.5969,4.2324,0.17273,1.2336,,0,0.0,0.0,0.0,80.0,no_limit_touch
300624.SZ,20260901,1min,241,1,,,0,0,,0,,0.0,0.0,56.054,0.4745,0.079184,-0.1418,,0,0.0,0.0,0.0,80.0,no_limit_touch
300792.SZ,20260901,1min,241,1,11:00:00,11:17:00,1,1,5.5789,0,,0.0,19.5263,26.8429,1.2558,0.07124,0.2212,4.6316,0,81.4737,26.6316,22.4737,64.0737,late_withdraw_risk
300911.SZ,20260901,1min,241,1,,,0,0,,0,,0.0,0.0,28.2269,2.6679,0.12813,0.625,,0,0.0,0.0,0.0,80.0,no_limit_touch
300970.SZ,20260901,1min,241,1,,,0,0,,0,,0.0,0.0,21.5944,1.7855,0.099225,0.5489,,0,0.0,0.0,0.0,80.0,no_limit_touch
301256.SZ,20260901,1min,241,1,,,0,0,,0,,0.0,0.0,10.9616,1.7189,0.109172,0.2698,,0,0.0,0.0,0.0,80.0,no_limit_touch
301556.SZ,20260901,1min,241,1,,,0,0,,0,,0.0,0.0,66.1135,4.1845,0.276313,3.2684,,0,0.0,0.0,0.0,80.0,no_limit_touch
301697.SZ,20260901,1min,241,1,,,0,0,,0,,0.0,0.0,39.2977,-8.646,0.076746,-0.8287,,0,0.0,0.0,0.0,80.0,no_limit_touch
601123.SH,20260901,1min,241,1,,,0,0,,0,,0.0,0.0,25.3716,2.4767,0.062618,-0.3067,,0,0.0,0.0,0.0,80.0,no_limit_touch
603021.SH,20260901,1min,241,1,11:28:00,15:00:00,3,2,1.5101,2,7.5,76.0,58.5396,5.7633,3.4133,0.006765,0.0,0.0,31,0.0,40.2,60.6519,30.37,neutral_limitup
688297.SH,20260901,1min,241,1,,,0,0,,0,,0.0,0.0,41.5356,1.431,0.115865,0.1902,,0,0.0,0.0,0.0,80.0,no_limit_touch
688338.SH,20260901,1min,241,1,,,0,0,,0,,0.0,0.0,31.9125,2.6242,0.133336,-0.0915,,0,0.0,0.0,0.0,80.0,no_limit_touch
688696.SH,20260901,1min,241,1,,,0,0,,0,,0.0,0.0,81.7291,1.9221,0.088018,-0.2395,,0,0.0,0.0,0.0,80.0,no_limit_touch
920006.BJ,20260901,1min,241,1,,,0,0,,0,,0.0,0.0,16.7955,1.8726,0.191194,0.7063,,0,0.0,0.0,0.0,80.0,no_limit_touch
920075.BJ,20260901,1min,241,1,,,0,0,,0,,0.0,0.0,16.0672,3.752,0.105277,0.7251,,0,0.0,0.0,0.0,80.0,no_limit_touch
920087.BJ,20260901,1min,241,1,,,0,0,,0,,0.0,0.0,20.0381,7.0463,0.083713,1.2748,,0,0.0,0.0,0.0,80.0,no_limit_touch
920169.BJ,20260901,1min,241,1,,,0,0,,0,,0.0,0.0,21.4946,4.119,0.181144,1.8662,,0,0.0,0.0,0.0,80.0,no_limit_touch
920184.BJ,20260901,1min,241,1,,,0,0,,0,,0.0,0.0,12.3145,3.1307,0.113583,0.0,,0,0.0,0.0,0.0,80.0,no_limit_touch
920212.BJ,20260901,1min,241,1,,,0,0,,0,,0.0,0.0,10.4362,3.4864,0.272882,1.4085,,0,0.0,0.0,0.0,80.0,no_limit_touch
920245.BJ,20260901,1min,241,1,,,0,0,,0,,0.0,0.0,14.3102,2.5839,0.196128,1.1019,,0,0.0,0.0,0.0,80.0,no_limit_touch
920273.BJ,20260901,1min,241,1,,,0,0,,0,,0.0,0.0,19.3811,2.884,0.07704,-1.7734,,0,0.0,0.0,0.0,80.0,no_limit_touch
920304.BJ,20260901,1min,241,1,,,0,0,,0,,0.0,0.0,11.4087,2.2906,0.087161,1.6551,,0,0.0,0.0,0.0,80.0,no_limit_touch
920367.BJ,20260901,1min,241,1,,,0,0,,0,,0.0,0.0,26.8991,3.9813,0.099029,1.0112,,0,0.0,0.0,0.0,80.0,no_limit_touch
920403.BJ,20260901,1min,241,1,,,0,0,,0,,0.0,0.0,24.1668,7.0478,0.071594,3.5214,,0,0.0,0.0,0.0,80.0,no_limit_touch
920533.BJ,20260901,1min,241,1,,,0,0,,0,,0.0,0.0,19.9735,1.0337,0.089288,0.3481,,0,0.0,0.0,0.0,80.0,no_limit_touch
920608.BJ,20260901,1min,241,1,,,0,0,,0,,0.0,0.0,15.3535,2.3219,0.103334,-0.5696,,0,0.0,0.0,0.0,80.0,no_limit_touch
920826.BJ,20260901,1min,241,1,,,0,0,,0,,0.0,0.0,9.4331,3.6776,0.097613,0.2049,,0,0.0,0.0,0.0,80.0,no_limit_touch
920866.BJ,20260901,1min,241,1,,,0,0,,0,,0.0,0.0,7.4868,6.8541,0.067555,0.1252,,0,0.0,0.0,0.0,80.0,no_limit_touch
920876.BJ,20260901,1min,241,1,,,0,0,,0,,0.0,0.0,17.9524,4.8327,0.147647,-1.466,,0,0.0,0.0,0.0,80.0,no_limit_touch
920964.BJ,20260901,1min,241,1,,,0,0,,0,,0.0,0.0,5.5615,-0.5658,0.067832,-1.7762,,0,0.0,0.0,0.0,80.0,no_limit_touch
000019.SZ,20260901,1min,241,1,09:34:00,15:00:00,1,0,2.7778,0,,0.0,48.3333,7.7431,2.284,0.018381,0.0,0.0,31,0.0,70.0,71.0,8.25,neutral_limitup
000158.SZ,20260901,1min,241,1,13:31:00,15:00:00,1,0,0.0,0,,0.0,65.0,13.4611,3.1116,0.034042,0.0,0.0,31,0.0,45.0,64.75,12.0,neutral_limitup
000505.SZ,20260901,1min,241,1,09:32:00,15:00:00,1,0,3.3592,0,,0.0,44.845,7.6103,1.7046,0.020344,0.0,0.0,31,0.0,70.0,69.9535,8.25,neutral_limitup
000536.SZ,20260901,1min,241,1,13:07:00,15:00:00,1,0,2.0202,0,,0.0,52.8788,3.8079,3.994,0.026404,0.0,0.0,31,0.0,45.0,61.1136,12.0,neutral_limitup
000560.SZ,20260901,1min,241,1,09:33:00,15:00:00,6,6,3.7618,6,12.8333,58.5,0.0,3.1332,1.8141,0.004841,0.0,0.0,31,0.0,21.7,34.765,57.12,high_open_board_risk
000564.SZ,20260901,1min,241,1,09:39:00,15:00:00,2,0,2.4096,0,,0.0,50.5422,1.6221,2.3341,0.017167,0.0,0.0,31,0.0,70.0,71.6627,8.25,neutral_limitup
000596.SZ,20260901,1min,241,1,10:22:00,15:00:00,1,0,0.2082,0,,0.0,63.751,98.4239,2.4954,0.058005,0.0,0.0,31,0.0,57.0,69.7753,10.2,neutral_limitup
000635.SZ,20260901,1min,241,1,09:30:00,15:00:00,1,0,0.0,0,,0.0,65.0,7.22,0.0,0.063662,0.0,0.0,31,0.0,70.0,76.0,8.25,healthy_limitup
000711.SZ,20260901,1min,241,1,09:40:00,15:00:00,1,0,0.7716,0,,0.0,60.3704,6.3312,2.3498,0.006797,0.0,0.0,31,0.0,70.0,74.6111,8.25,neutral_limitup
000713.SZ,20260901,1min,241,1,14:54:00,15:00:00,1,0,1.1204,0,,0.0,58.2773,6.9501,2.7325,0.279364,2.439,0.0,7,29.8856,12.5286,40.6497,24.3421,weak_limitup
000721.SZ,20260901,1min,241,1,09:56:00,15:00:00,3,1,3.1621,1,3.0,90.0,65.5277,7.4653,1.6707,0.009301,0.0,0.0,31,0.0,78.0,79.7583,13.5,healthy_limitup
000892.SZ,20260901,1min,241,1,09:30:00,15:00:00,1,0,0.0,0,,0.0,65.0,4.73,-0.0,0.05769,0.0,0.0,31,0.0,70.0,76.0,8.25,healthy_limitup
000998.SZ,20260901,1min,241,1,10:06:00,15:00:00,1,0,1.8054,0,,0.0,54.1675,9.7019,2.7633,0.009892,0.0,0.0,31,0.0,57.0,66.9003,10.2,neutral_limitup
001330.SZ,20260901,1min,241,1,10:44:00,15:00:00,2,0,1.2966,0,,0.0,57.2204,5.8845,4.8526,0.009054,0.0,0.0,31,0.0,57.0,67.8161,10.2,neutral_limitup
002015.SZ,20260901,1min,241,1,10:11:00,15:00:00,1,0,2.2962,0,,0.0,51.2227,16.8854,3.1659,0.019841,0.0,0.0,31,0.0,57.0,66.0168,10.2,neutral_limitup
002041.SZ,20260901,1min,241,1,09:54:00,15:00:00,1,0,1.431,0,,0.0,56.4141,11.4662,3.6087,0.010314,0.0,0.0,31,0.0,70.0,73.4242,8.25,neutral_limitup
002084.SZ,20260901,1min,241,1,09:30:00,15:00:00,1,0,0.0,0,,0.0,65.0,7.02,-0.0,0.010585,0.0,0.0,31,0.0,70.0,76.0,8.25,healthy_limitup
002104.SZ,20260901,1min,241,1,09:36:00,15:00:00,1,0,2.1173,0,,0.0,52.2964,12.0604,1.8205,0.030781,0.0,0.0,31,0.0,70.0,72.1889,8.25,neutral_limitup
002107.SZ,20260901,1min,241,1,13:03:00,15:00:00,1,0,1.7639,0,,0.0,54.4166,7.0379,4.7191,0.03024,0.0,0.0,31,0.0,45.0,61.575,12.0,neutral_limitup
002172.SZ,20260901,1min,241,1,09:38:00,15:00:00,1,0,4.8523,0,,0.0,35.8861,4.6637,1.6351,0.006556,0.0,0.0,31,0.0,70.0,67.2658,8.25,neutral_limitup
002181.SZ,20260901,1min,241,1,09:34:00,15:00:00,1,0,0.0,0,,0.0,65.0,9.3989,1.9264,0.02625,0.0,0.0,31,0.0,70.0,76.0,8.25,healthy_limitup
