trade_date,ts_code,name,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,limit_times,up_stat,industry,turnover_ratio,amount,float_mv,total_mv,seal_amount
20260901,000019.SZ,深粮控股,U,7.92,7.92,6.48,1,126509581.0,93336,93415,1.0,1/1,农产品加,6.01,193817809.0,3296374543.44,9128079164.16,126509581.0
20260901,000158.SZ,常山北明,U,13.88,13.88,11.36,0,158304176.0,133003,133003,1.0,1/1,IT服务Ⅱ,5.92,1266982944.0,22078133792.6,22188800073.6,158304176.0
20260901,000505.SZ,京粮控股,U,7.74,7.74,6.34,0,108657703.0,93127,93127,1.0,1/1,农产品加,6.52,328559552.0,5123688442.74,5626594981.44,108657703.0
20260901,000536.SZ,华映科技,U,3.96,3.96,3.24,1,134116646.0,130612,130742,1.0,1/1,光学光电,6.53,686534880.0,10941806763.36,10953489888.0,134116646.0
20260901,000560.SZ,我爱我家,U,3.19,3.19,2.61,5,46942716.0,93300,112651,3.0,5/10,房地产服务,37.08,2721501088.0,7473175099.61,7514047705.12,46942716.0
20260901,000564.SZ,供销大集,U,1.66,1.66,1.36,0,221017052.0,94018,94018,1.0,1/1,一般零售,3.16,773429264.0,25057500011.5,29976385177.6,221017052.0
20260901,000596.SZ,古井贡酒,U,100.88,100.88,82.54,0,90518615.0,102106,102106,1.0,1/1,白酒Ⅱ,1.89,760872752.0,41219568000.0,53325168000.0,90518615.0
20260901,000635.SZ,英 力 特,U,7.22,7.22,5.9,0,100684257.0,92500,92500,1.0,1/1,化学原料,0.84,22285339.0,2648439071.52,2845644707.52,100684257.0
20260901,000711.SZ,京蓝科技,U,6.48,6.48,5.3,1,164098878.0,93918,94000,1.0,2/3,环境治理,5.02,748389632.0,15273456292.8,19138661959.68,164098878.0
20260901,000713.SZ,国投丰乐,U,7.14,7.14,5.84,0,95613503.0,145348,145348,1.0,1/1,种植业,11.89,507614176.0,4384066957.2,5699287030.08,95613503.0
20260901,000721.SZ,西安饮食,U,7.59,7.59,6.21,4,45356291.0,95524,100615,1.0,1/1,酒店餐饮,10.79,412805360.0,3888814737.72,4356009567.36,45356291.0
20260901,000892.SZ,欢瑞世纪,U,4.73,4.73,3.87,0,327185456.0,92500,92500,2.0,2/2,影视院线,1.83,61566148.0,3362078342.92,4640037670.4,327185456.0
