trade_date,industry,limit_up_count,rank
20260605,专用机械,7,1
20260605,机械基件,6,2
20260605,电气设备,6,3
20260605,元器件,5,4
20260605,化工原料,4,5
20260605,互联网,3,6
20260605,家居用品,3,7
20260605,汽车配件,3,8
20260605,玻璃,3,9
20260605,通信设备,3,10
